frame,timestamp_seconds,status,method,matched_points,inlier_count,inlier_ratio,reason,camera_dx_pixels,camera_dy_pixels,camera_translation_pixels,camera_rotation_deg,camera_scale,H00,H01,H02,H10,H11,H12
52,2.1388614675880224,TRACKED,LK_OPTICAL_FLOW,337,337,1.0,LK_ACCEPTED,0.06569597049690401,-0.02704326657317324,0.07104434394431264,0.00699185276985472,1.0001256659357591,1.000125658489059,-0.0001220461864669049,0.04385670700318042,0.00012204618646690503,1.0001256584890577,-0.16546890065964923
53,2.179993418887792,TRACKED,LK_OPTICAL_FLOW,339,339,1.0,LK_ACCEPTED,0.06636331329048062,-0.027504778506283856,0.07183733146192317,0.007026939018489455,1.0001267612835958,1.0001267537619625,-0.0001226587683142787,0.04411711442534442,0.00012265876831427883,1.0001267537619611,-0.16684819596877346
54,2.2211253701875617,TRACKED,LK_OPTICAL_FLOW,335,335,1.0,LK_ACCEPTED,0.0659086324025111,-0.027379389978193558,0.0713693128784868,0.006977259765931323,1.0001262379031393,1.0001262304874872,-0.00012179152814795949,0.043581053921848176,0.00012179152814795964,1.0001262304874858,-0.1659166019861114
55,2.2622573214873314,TRACKED,LK_OPTICAL_FLOW,334,334,1.0,LK_ACCEPTED,0.06521278732623159,-0.02730211985152664,0.07069733643669637,0.006884577414752402,1.0001280188733463,1.0001280116533844,-0.00012017392576804975,0.040968813528889245,0.00012017392576804988,1.000128011653383,-0.1656590259669954
56,2.303389272787101,TRACKED,LK_OPTICAL_FLOW,336,336,1.0,LK_ACCEPTED,0.06230468026546987,-0.03043060785137186,0.06933898670435273,0.0060404176910362215,1.0001341370919872,1.0001341315340078,-0.0001054393181356307,0.027071371205539797,0.00010543931813563081,1.0001341315340064,-0.16229490778129954
57,2.3445212240868707,TRACKED,LK_OPTICAL_FLOW,337,337,1.0,LK_ACCEPTED,0.0625557878889822,-0.03062411971933443,0.06964957506686928,0.0060652033082300725,1.0001350957494162,1.0001350901457258,-0.00010587206826817194,0.026916687393129517,0.00010587206826817206,1.0001350901457244,-0.1632255133587524
58,2.3856531753866403,TRACKED,LK_OPTICAL_FLOW,337,337,1.0,LK_ACCEPTED,0.06386755352161799,-0.03092707529862082,0.07096159792002503,0.006161035781392026,1.000127001394673,1.0001269956125496,-0.00010754401601687497,0.03421148917797239,0.0001075440160168751,1.0001269956125485,-0.16071313957267847
59,2.42678512668641,TRACKED,LK_OPTICAL_FLOW,336,336,1.0,LK_ACCEPTED,0.06569850123503329,-0.032225273577864755,0.07317623467832914,0.0066062321929386165,1.0001172685864692,1.0001172619385867,-0.00011531402378951901,0.046001591958558775,0.00011531402378951913,1.0001172619385854,-0.1623119793241462
60,2.4679170779861797,TRACKED,LK_OPTICAL_FLOW,336,336,1.0,LK_ACCEPTED,0.06961803745241468,-0.026983516727057122,0.07466445816909933,0.00706216533609979,1.0001020157650182,1.0001020081679715,-0.00012327061138600438,0.06350270341600267,0.00012327061138600452,1.0001020081679701,-0.1548406286397484
61,2.5090490292859493,TRACKED,LK_OPTICAL_FLOW,335,335,1.0,LK_ACCEPTED,0.07021807879664266,-0.02437434204512101,0.07432823918285748,0.006784317935725028,1.0001028429039873,1.000102835892958,-0.00011842086269685652,0.061245121397994956,0.00011842086269685664,1.0001028358929565,-0.1495249227901917
