frame,timestamp_seconds,status,method,matched_points,inlier_count,inlier_ratio,reason,camera_dx_pixels,camera_dy_pixels,camera_translation_pixels,camera_rotation_deg,camera_scale,H00,H01,H02,H10,H11,H12
1731,71.19940769990129,TRACKED,LK_OPTICAL_FLOW,329,329,1.0,LK_ACCEPTED,20.832148191871966,-10.702012342586045,23.420321655967463,-0.9358747537906617,1.0001379051139716,1.000004488340159,0.016335621974703,12.9881771063127,-0.016335621974703018,1.000004488340163,-0.24936868205441717
1732,71.24053965120105,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,20.831315626312175,-10.704114889012544,23.420541972384367,-0.9355733643205882,1.000137902832218,1.0000045719741433,0.016330361675026932,12.989815958847498,-0.01633036167502695,1.0000045719741473,-0.2548779645859738
1733,71.28167160250082,TRACKED,LK_OPTICAL_FLOW,330,329,0.996969696969697,LK_ACCEPTED,20.833904124058222,-10.704163001250038,23.42286631921423,-0.9352861981239181,1.0001321610273237,0.999998912769375,0.016325255932227067,12.998477104189238,-0.016325255932227084,0.9999989127693789,-0.2554773339266018
1734,71.32280355380058,TRACKED,LK_OPTICAL_FLOW,327,326,0.9969418960244648,LK_ACCEPTED,20.8370321346855,-10.703700377445728,23.42543724142728,-0.9350593125289194,1.0001278666937425,0.9999946836462044,0.016321225955918495,13.00624614227389,-0.016321225955918513,0.9999946836462082,-0.25556391583778715
1735,71.36393550510036,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,20.83839608307619,-10.705148229423742,23.427312050875564,-0.9348326312134477,1.0001282752206961,0.9999951566831986,0.01631727630670852,13.009203178608981,-0.016317276306708536,0.9999951566832026,-0.2597666010675368
1736,71.40506745640013,TRACKED,LK_OPTICAL_FLOW,330,330,1.0,LK_ACCEPTED,20.83955606391544,-10.706157427467474,23.428805001595613,-0.9344687682969516,1.0001231653640832,0.9999901511106123,0.01631084239541696,13.01665500332341,-0.016310842395416976,0.9999901511106164,-0.26249082749649755
1737,71.4461994076999,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,20.838061365767203,-10.709865883707266,23.42917046611929,-0.9340796031124559,1.000127744457266,0.9999948403589545,0.01630412489670417,13.015383585618292,-0.016304124896704186,0.9999948403589586,-0.27274932211671515
1738,71.48733135899967,TRACKED,LK_OPTICAL_FLOW,329,329,1.0,LK_ACCEPTED,20.836922767971828,-10.708925077947413,23.427727733681593,-0.9341709378437862,1.00012785324595,0.9999949231416371,0.01630572075389279,13.013425995455522,-0.01630572075389281,0.9999949231416412,-0.2708269034437999
1739,71.52846331029944,TRACKED,LK_OPTICAL_FLOW,322,322,1.0,LK_ACCEPTED,20.8385019684971,-10.707522407262672,23.42849121034237,-0.9343572549277652,1.0001217522345571,0.9999887699124829,0.016308873095357942,13.017430138736234,-0.016308873095357963,0.999988769912487,-0.26445318422732683
1740,71.5695952615992,TRACKED,LK_OPTICAL_FLOW,322,322,1.0,LK_ACCEPTED,20.842946998548086,-10.706598382261518,23.432022714723747,-0.9341742797662194,1.0001237269464587,0.9999907964395145,0.016305711807219708,13.022095609793412,-0.016305711807219726,0.9999907964395187,-0.26652511660984196
