frame,timestamp_seconds,region_id,region_name,scale_min_temp,scale_max_temp,min_temp,avg_temp,max_temp,median_temp,p95_temp,p99_temp,valid_pixel_count
20,0.8226415094339622,1,ROI_01,15.7,45.9,15.828237533569336,30.838003158569336,45.900001525878906,31.15265464782715,33.01210021972656,35.51273727416992,124824
20,0.8226415094339622,2,ROI_02,15.7,45.9,15.828237533569336,34.26803970336914,45.900001525878906,34.03800582885742,40.449893951416016,43.07876968383789,49970
21,0.8637735849056604,1,ROI_01,15.7,45.9,15.828237533569336,30.843311309814453,45.900001525878906,31.15265464782715,33.01210021972656,35.51273727416992,124824
21,0.8637735849056604,2,ROI_02,15.7,45.9,15.828237533569336,34.26658630371094,45.900001525878906,34.03800582885742,40.449893951416016,43.07876968383789,49970
22,0.9049056603773584,1,ROI_01,15.7,45.9,15.828237533569336,30.85030174255371,45.900001525878906,31.216772079467773,33.01210021972656,35.51273727416992,124824
22,0.9049056603773584,2,ROI_02,15.7,45.9,15.828237533569336,34.26885986328125,45.900001525878906,34.03800582885742,40.449893951416016,43.07876968383789,49971
23,0.9460377358490566,1,ROI_01,15.7,45.9,15.828237533569336,30.839679718017578,45.900001525878906,31.15265464782715,33.01210021972656,35.51273727416992,124824
23,0.9460377358490566,2,ROI_02,15.7,45.9,15.828237533569336,34.26805114746094,45.900001525878906,34.03800582885742,40.449893951416016,43.07876968383789,49971
24,0.9871698113207547,1,ROI_01,15.6,47.2,15.734182357788086,31.442811965942383,47.20000076293945,31.76900291442871,33.71464920043945,36.33121109008789,124824
24,0.9871698113207547,2,ROI_02,15.6,47.2,15.734182357788086,35.0302848815918,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49969
25,1.0283018867924527,1,ROI_01,15.6,47.2,15.734182357788086,31.453462600708008,47.20000076293945,31.97027587890625,33.71464920043945,36.33121109008789,124824
25,1.0283018867924527,2,ROI_02,15.6,47.2,15.734182357788086,35.03108215332031,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49969
26,1.0694339622641509,1,ROI_01,15.6,47.2,15.734182357788086,31.50885581970215,47.20000076293945,31.97027587890625,33.84883117675781,36.33121109008789,124824
26,1.0694339622641509,2,ROI_02,15.6,47.2,15.734182357788086,35.03177261352539,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49969
27,1.110566037735849,1,ROI_01,15.6,47.2,15.734182357788086,31.523616790771484,47.20000076293945,31.97027587890625,34.050106048583984,36.33121109008789,124824
27,1.110566037735849,2,ROI_02,15.6,47.2,15.734182357788086,35.03157424926758,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
28,1.151698113207547,1,ROI_01,15.6,47.2,15.734182357788086,31.506587982177734,47.20000076293945,31.97027587890625,33.71464920043945,36.33121109008789,124824
28,1.151698113207547,2,ROI_02,15.6,47.2,15.734182357788086,35.03187942504883,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
29,1.1928301886792452,1,ROI_01,15.6,47.2,15.734182357788086,31.50496482849121,47.20000076293945,31.97027587890625,33.71464920043945,36.33121109008789,124824
29,1.1928301886792452,2,ROI_02,15.6,47.2,15.734182357788086,35.032691955566406,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
30,1.2339622641509433,1,ROI_01,15.6,47.2,15.734182357788086,31.49903106689453,47.20000076293945,31.97027587890625,33.71464920043945,36.33121109008789,124824
30,1.2339622641509433,2,ROI_02,15.6,47.2,15.734182357788086,35.03424835205078,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
31,1.2750943396226415,1,ROI_01,15.6,47.2,15.734182357788086,31.484445571899414,47.20000076293945,31.97027587890625,33.71464920043945,36.33121109008789,124824
31,1.2750943396226415,2,ROI_02,15.6,47.2,15.734182357788086,35.03437805175781,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
32,1.3162264150943395,1,ROI_01,15.6,47.2,15.734182357788086,31.462966918945312,47.20000076293945,31.83609390258789,33.71464920043945,36.33121109008789,124824
32,1.3162264150943395,2,ROI_02,15.6,47.2,15.734182357788086,35.03375244140625,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
33,1.3573584905660376,1,ROI_01,15.6,47.2,15.734182357788086,31.45012664794922,47.20000076293945,31.83609390258789,33.71464920043945,36.39830017089844,124824
33,1.3573584905660376,2,ROI_02,15.6,47.2,15.734182357788086,35.03407669067383,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
34,1.3984905660377358,1,ROI_01,15.6,47.2,15.734182357788086,31.430734634399414,47.20000076293945,31.83609390258789,33.71464920043945,36.39830017089844,124824
34,1.3984905660377358,2,ROI_02,15.6,47.2,15.734182357788086,35.03158187866211,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
35,1.439622641509434,1,ROI_01,15.6,47.2,15.734182357788086,31.4188232421875,47.20000076293945,31.83609390258789,33.71464920043945,36.39830017089844,124824
35,1.439622641509434,2,ROI_02,15.6,47.2,15.734182357788086,35.031978607177734,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
36,1.480754716981132,1,ROI_01,15.6,47.2,15.734182357788086,31.405258178710938,47.20000076293945,31.83609390258789,33.71464920043945,36.39830017089844,124824
36,1.480754716981132,2,ROI_02,15.6,47.2,15.734182357788086,35.03058624267578,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
37,1.52188679245283,1,ROI_01,15.6,47.2,15.734182357788086,31.397220611572266,47.20000076293945,31.63481903076172,33.71464920043945,36.39830017089844,124824
37,1.52188679245283,2,ROI_02,15.6,47.2,15.734182357788086,35.030548095703125,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
38,1.5630188679245283,1,ROI_01,15.6,47.2,15.734182357788086,31.38831901550293,47.20000076293945,31.63481903076172,33.71464920043945,36.39830017089844,124824
38,1.5630188679245283,2,ROI_02,15.6,47.2,15.734182357788086,35.02871322631836,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
39,1.6041509433962264,1,ROI_01,15.6,47.2,15.734182357788086,31.37957000732422,47.20000076293945,31.63481903076172,33.71464920043945,36.382869720458984,124824
39,1.6041509433962264,2,ROI_02,15.6,47.2,15.734182357788086,35.027488708496094,47.20000076293945,34.788108825683594,41.49723815917969,44.247982025146484,49968
40,1.6452830188679244,1,ROI_01,15.7,47.17,15.833630561828613,31.36625099182129,47.16999816894531,31.60203742980957,33.74012756347656,36.41273880004883,124824
40,1.6452830188679244,2,ROI_02,15.7,47.17,15.833630561828613,35.050315856933594,47.16999816894531,34.809173583984375,41.490699768066406,44.23012924194336,50085
41,1.6864150943396226,1,ROI_01,15.7,47.17,15.833630561828613,31.378576278686523,47.16999816894531,31.60203742980957,33.74012756347656,36.41273880004883,124824
41,1.6864150943396226,2,ROI_02,15.7,47.17,15.833630561828613,35.050445556640625,47.16999816894531,34.809173583984375,41.490699768066406,44.23012924194336,50085
42,1.7275471698113207,1,ROI_01,15.7,47.17,15.833630561828613,31.38364028930664,47.16999816894531,31.60203742980957,33.74012756347656,36.41273880004883,124824
42,1.7275471698113207,2,ROI_02,15.7,47.17,15.833630561828613,35.05223846435547,47.16999816894531,34.809173583984375,41.490699768066406,44.29694366455078,50085
43,1.7686792452830187,1,ROI_01,15.7,47.17,15.833630561828613,31.382883071899414,47.16999816894531,31.60203742980957,33.74012756347656,36.41273880004883,124824
43,1.7686792452830187,2,ROI_02,15.7,47.17,15.833630561828613,35.051876068115234,47.16999816894531,34.809173583984375,41.490699768066406,44.29694366455078,50085
44,1.8098113207547168,1,ROI_01,15.7,47.17,15.833630561828613,31.38298797607422,47.16999816894531,31.60203742980957,33.74012756347656,36.41273880004883,124824
44,1.8098113207547168,2,ROI_02,15.7,47.17,15.833630561828613,35.0521125793457,47.16999816894531,34.809173583984375,41.490699768066406,44.29694366455078,50085
45,1.850943396226415,1,ROI_01,15.7,47.17,15.833630561828613,31.383058547973633,47.16999816894531,31.60203742980957,33.74012756347656,36.41273880004883,124824
45,1.850943396226415,2,ROI_02,15.7,47.17,15.833630561828613,35.05169677734375,47.16999816894531,34.809173583984375,41.490699768066406,44.29694366455078,50085
46,1.8920754716981132,1,ROI_01,15.7,47.17,15.833630561828613,31.381349563598633,47.16999816894531,31.60203742980957,33.74012756347656,36.41273880004883,124824
46,1.8920754716981132,2,ROI_02,15.7,47.17,15.833630561828613,35.0496826171875,47.16999816894531,34.809173583984375,41.490699768066406,44.23012924194336,50085
47,1.9332075471698111,1,ROI_01,15.7,47.17,15.833630561828613,31.381153106689453,47.16999816894531,31.60203742980957,33.74012756347656,36.41273880004883,124824
47,1.9332075471698111,2,ROI_02,15.7,47.17,15.833630561828613,35.04793167114258,47.16999816894531,34.809173583984375,41.490699768066406,44.23012924194336,50085
48,1.9743396226415093,1,ROI_01,15.7,47.1,15.833333015441895,31.345375061035156,47.099998474121094,31.566667556762695,33.70000076293945,36.36666488647461,124824
48,1.9743396226415093,2,ROI_02,15.7,47.1,15.833333015441895,35.004241943359375,47.099998474121094,34.766666412353516,41.43333435058594,44.16666793823242,50085
49,2.0154716981132075,1,ROI_01,15.7,47.1,15.833333015441895,31.352384567260742,47.099998474121094,31.566667556762695,33.70000076293945,36.36666488647461,124824
49,2.0154716981132075,2,ROI_02,15.7,47.1,15.833333015441895,35.00413131713867,47.099998474121094,34.766666412353516,41.43333435058594,44.16666793823242,50085
50,2.0566037735849054,1,ROI_01,15.7,47.1,15.966666221618652,31.365060806274414,47.099998474121094,31.566667556762695,34.03333282470703,36.36666488647461,124824
50,2.0566037735849054,2,ROI_02,15.7,47.1,15.966666221618652,35.04893112182617,47.099998474121094,34.63333511352539,41.56666564941406,44.36666488647461,50072
51,2.097735849056604,1,ROI_01,15.7,47.1,15.966666221618652,31.361440658569336,47.099998474121094,31.566667556762695,34.03333282470703,36.36666488647461,124824
51,2.097735849056604,2,ROI_02,15.7,47.1,15.966666221618652,35.0496826171875,47.099998474121094,34.63333511352539,41.36666488647461,44.36666488647461,50072
52,2.1388679245283018,1,ROI_01,15.7,47.1,15.966666221618652,31.324588775634766,47.099998474121094,31.566667556762695,33.70000076293945,36.36666488647461,124824
52,2.1388679245283018,2,ROI_02,15.7,47.1,15.966666221618652,35.02598571777344,47.099998474121094,34.5,41.36666488647461,44.36666488647461,50072
53,2.1799999999999997,1,ROI_01,15.7,47.1,15.966666221618652,31.33154296875,47.099998474121094,31.566667556762695,33.70000076293945,36.36666488647461,124824
53,2.1799999999999997,2,ROI_02,15.7,47.1,15.966666221618652,35.02268600463867,47.099998474121094,34.5,41.36666488647461,44.36666488647461,50072
54,2.221132075471698,1,ROI_01,15.7,47.1,15.966666221618652,31.337678909301758,47.099998474121094,31.83333396911621,33.70000076293945,36.36666488647461,124824
54,2.221132075471698,2,ROI_02,15.7,47.1,15.966666221618652,35.0226936340332,47.099998474121094,34.5,41.36666488647461,44.36666488647461,50072
55,2.262264150943396,1,ROI_01,15.7,47.1,15.966666221618652,31.33392333984375,47.099998474121094,31.566667556762695,33.70000076293945,36.36666488647461,124824
55,2.262264150943396,2,ROI_02,15.7,47.1,15.966666221618652,35.02320098876953,47.099998474121094,34.5,41.36666488647461,44.36666488647461,50072
56,2.303396226415094,1,ROI_01,15.5,46.7,15.764967918395996,31.033512115478516,46.70000076293945,31.53057289123535,33.38534927368164,36.035030364990234,124824
56,2.303396226415094,2,ROI_02,15.5,46.7,15.764967918395996,34.70011901855469,46.70000076293945,34.18025588989258,41.0031852722168,43.98407745361328,50072
57,2.3445283018867924,1,ROI_01,15.5,46.7,15.764967918395996,31.036043167114258,46.70000076293945,31.53057289123535,33.38534927368164,36.035030364990234,124824
57,2.3445283018867924,2,ROI_02,15.5,46.7,15.764967918395996,34.69998550415039,46.70000076293945,34.18025588989258,41.0031852722168,43.98407745361328,50072
58,2.3856603773584903,1,ROI_01,15.5,46.7,15.764967918395996,31.052324295043945,46.70000076293945,31.59681510925293,33.38534927368164,36.01979446411133,124824
58,2.3856603773584903,2,ROI_02,15.5,46.7,15.764967918395996,34.701210021972656,46.70000076293945,34.18025588989258,41.0031852722168,43.98407745361328,50072
59,2.4267924528301887,1,ROI_01,15.5,46.7,15.764967918395996,31.04779052734375,46.70000076293945,31.59681510925293,33.38534927368164,35.968788146972656,124824
59,2.4267924528301887,2,ROI_02,15.5,46.7,15.764967918395996,34.702762603759766,46.70000076293945,34.18025588989258,41.0031852722168,43.98407745361328,50072
60,2.4679245283018867,1,ROI_01,15.5,46.7,15.764967918395996,31.038898468017578,46.70000076293945,31.265605926513672,33.38534927368164,35.968788146972656,124824
60,2.4679245283018867,2,ROI_02,15.5,46.7,15.764967918395996,34.7018928527832,46.70000076293945,34.18025588989258,41.0031852722168,43.98407745361328,50072
61,2.5090566037735846,1,ROI_01,15.5,46.7,15.764967918395996,31.054664611816406,46.70000076293945,31.265605926513672,33.584075927734375,35.968788146972656,124824
61,2.5090566037735846,2,ROI_02,15.5,46.7,15.764967918395996,34.70347595214844,46.70000076293945,34.18025588989258,41.13566970825195,44.05031967163086,50072
62,2.550188679245283,1,ROI_01,15.5,46.7,15.764967918395996,31.0703067779541,46.70000076293945,31.265605926513672,33.584075927734375,35.968788146972656,124824
62,2.550188679245283,2,ROI_02,15.5,46.7,15.764967918395996,34.70197296142578,46.70000076293945,34.18025588989258,41.13566970825195,44.05031967163086,50072
63,2.591320754716981,1,ROI_01,15.5,46.7,15.764967918395996,31.082361221313477,46.70000076293945,31.53057289123535,33.45159149169922,35.968788146972656,124824
63,2.591320754716981,2,ROI_02,15.5,46.7,15.764967918395996,34.69317626953125,46.70000076293945,34.18025588989258,41.13566970825195,44.05031967163086,50072
64,2.632452830188679,1,ROI_01,15.5,45.7,15.756475448608398,30.594167709350586,45.70000076293945,31.016773223876953,32.876220703125,35.312740325927734,124824
64,2.632452830188679,2,ROI_02,15.5,45.7,15.756475448608398,34.07769775390625,45.70000076293945,33.58152770996094,40.31401443481445,43.1352424621582,50072
65,2.6735849056603773,1,ROI_01,15.5,45.7,15.756475448608398,30.658037185668945,45.70000076293945,30.952653884887695,33.13269805908203,35.312740325927734,124824
65,2.6735849056603773,2,ROI_02,15.5,45.7,15.756475448608398,34.118160247802734,45.70000076293945,33.83800506591797,40.18577575683594,43.1352424621582,50072
66,2.7147169811320753,1,ROI_01,15.5,45.7,15.756475448608398,30.662755966186523,45.70000076293945,30.952653884887695,33.13269805908203,35.312740325927734,124824
66,2.7147169811320753,2,ROI_02,15.5,45.7,15.756475448608398,34.11613845825195,45.70000076293945,33.83800506591797,40.18577575683594,43.089717864990234,50072
67,2.7558490566037737,1,ROI_01,15.5,45.7,15.756475448608398,30.692689895629883,45.70000076293945,31.08089256286621,33.196815490722656,35.37685775756836,124824
67,2.7558490566037737,2,ROI_02,15.5,45.7,15.756475448608398,34.11600875854492,45.70000076293945,33.83800506591797,40.18577575683594,43.07112503051758,50072
68,2.7969811320754716,1,ROI_01,15.5,45.7,15.756475448608398,30.697681427001953,45.70000076293945,31.08089256286621,33.13269805908203,35.37685775756836,124824
68,2.7969811320754716,2,ROI_02,15.5,45.7,15.756475448608398,34.11563491821289,45.70000076293945,33.83800506591797,40.18577575683594,43.07112503051758,50072
69,2.8381132075471696,1,ROI_01,15.5,45.7,15.756475448608398,30.698026657104492,45.70000076293945,31.08089256286621,33.13269805908203,35.37685775756836,124824
69,2.8381132075471696,2,ROI_02,15.5,45.7,15.756475448608398,34.12080764770508,45.70000076293945,33.83800506591797,40.31401443481445,43.07112503051758,50072
70,2.879245283018868,1,ROI_01,15.5,45.7,15.756475448608398,30.689979553222656,45.70000076293945,31.08089256286621,33.13269805908203,35.37685775756836,124824
70,2.879245283018868,2,ROI_02,15.5,45.7,15.756475448608398,34.12366485595703,45.70000076293945,33.83800506591797,40.18577575683594,43.07112503051758,50072
71,2.920377358490566,1,ROI_01,15.5,45.7,15.756475448608398,30.67770767211914,45.70000076293945,31.08089256286621,33.13269805908203,35.37685775756836,124824
71,2.920377358490566,2,ROI_02,15.5,45.7,15.756475448608398,34.1261100769043,45.70000076293945,33.83800506591797,40.18577575683594,43.07112503051758,50072
72,2.961509433962264,1,ROI_01,15.5,46.4,15.762420654296875,31.004749298095703,46.400001525878906,31.44203758239746,33.54140090942383,35.83757781982422,124824
72,2.961509433962264,2,ROI_02,15.5,46.4,15.762420654296875,34.58663558959961,46.400001525878906,34.263057708740234,40.75796127319336,43.71018981933594,50072
73,3.0026415094339622,1,ROI_01,15.5,46.4,15.762420654296875,30.98674774169922,46.400001525878906,31.44203758239746,33.54140090942383,35.83757781982422,124824
73,3.0026415094339622,2,ROI_02,15.5,46.4,15.762420654296875,34.59596252441406,46.400001525878906,34.263057708740234,40.75796127319336,43.71018981933594,50072
74,3.04377358490566,1,ROI_01,15.5,46.4,15.762420654296875,30.967227935791016,46.400001525878906,31.310827255249023,33.54140090942383,35.83757781982422,124824
74,3.04377358490566,2,ROI_02,15.5,46.4,15.762420654296875,34.60324478149414,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
75,3.084905660377358,1,ROI_01,15.5,46.4,15.762420654296875,30.95138168334961,46.400001525878906,31.310827255249023,33.54140090942383,35.83757781982422,124824
75,3.084905660377358,2,ROI_02,15.5,46.4,15.762420654296875,34.60175704956055,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
76,3.1260377358490565,1,ROI_01,15.5,46.4,15.762420654296875,30.93874168395996,46.400001525878906,31.310827255249023,33.54140090942383,35.83757781982422,124824
76,3.1260377358490565,2,ROI_02,15.5,46.4,15.762420654296875,34.59040832519531,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
77,3.1671698113207545,1,ROI_01,15.5,46.4,15.762420654296875,30.925710678100586,46.400001525878906,31.310827255249023,33.54140090942383,35.83757781982422,124824
77,3.1671698113207545,2,ROI_02,15.5,46.4,15.762420654296875,34.574459075927734,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
78,3.208301886792453,1,ROI_01,15.5,46.4,15.762420654296875,30.913490295410156,46.400001525878906,31.310827255249023,33.54140090942383,35.83757781982422,124824
78,3.208301886792453,2,ROI_02,15.5,46.4,15.762420654296875,34.5738639831543,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
79,3.249433962264151,1,ROI_01,15.5,46.4,15.828025817871094,30.91200065612793,46.400001525878906,31.310827255249023,33.54140090942383,35.83757781982422,124824
79,3.249433962264151,2,ROI_02,15.5,46.4,15.762420654296875,34.57755661010742,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
80,3.2905660377358488,1,ROI_01,15.5,46.4,15.828025817871094,30.910051345825195,46.400001525878906,31.114013671875,33.54140090942383,35.83757781982422,124824
80,3.2905660377358488,2,ROI_02,15.5,46.4,15.762420654296875,34.57851028442383,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
81,3.331698113207547,1,ROI_01,15.5,46.4,15.828025817871094,30.917810440063477,46.400001525878906,31.114013671875,33.54140090942383,35.83757781982422,124824
81,3.331698113207547,2,ROI_02,15.5,46.4,15.762420654296875,34.57584762573242,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
82,3.372830188679245,1,ROI_01,15.5,46.4,15.828025817871094,30.914030075073242,46.400001525878906,31.114013671875,33.54140090942383,35.77197265625,124824
82,3.372830188679245,2,ROI_02,15.5,46.4,15.762420654296875,34.57339859008789,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
83,3.413962264150943,1,ROI_01,15.5,46.4,15.828025817871094,30.86720085144043,46.400001525878906,30.982803344726562,33.54140090942383,35.77197265625,124824
83,3.413962264150943,2,ROI_02,15.5,46.4,15.762420654296875,34.56880569458008,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
84,3.4550943396226415,1,ROI_01,15.5,46.4,15.828025817871094,30.865161895751953,46.400001525878906,30.982803344726562,33.54140090942383,35.77197265625,124824
84,3.4550943396226415,2,ROI_02,15.5,46.4,15.762420654296875,34.566368103027344,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
85,3.4962264150943394,1,ROI_01,15.5,46.4,15.828025817871094,30.868165969848633,46.400001525878906,30.982803344726562,33.54140090942383,35.822486877441406,124824
85,3.4962264150943394,2,ROI_02,15.5,46.4,15.762420654296875,34.5611686706543,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
86,3.5373584905660374,1,ROI_01,15.5,46.4,15.828025817871094,30.869935989379883,46.400001525878906,30.982803344726562,33.54140090942383,35.822486877441406,124824
86,3.5373584905660374,2,ROI_02,15.5,46.4,15.762420654296875,34.562374114990234,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
87,3.5784905660377357,1,ROI_01,15.5,46.4,15.828025817871094,30.870798110961914,46.400001525878906,30.982803344726562,33.54140090942383,35.822486877441406,124824
87,3.5784905660377357,2,ROI_02,15.5,46.4,15.762420654296875,34.56248092651367,46.400001525878906,34.263057708740234,40.82356643676758,43.71018981933594,50072
88,3.6196226415094337,1,ROI_01,15.8,45.7,16.11741065979004,30.676179885864258,45.70000076293945,30.781740188598633,33.257537841796875,35.415924072265625,124824
88,3.6196226415094337,2,ROI_02,15.8,45.7,16.05392837524414,34.24840545654297,45.70000076293945,33.95583724975586,40.30403518676758,43.09724044799805,50072
