frame,timestamp_seconds,was_ocr_sampled,primary_min_temp,primary_max_temp,primary_min_text,primary_max_text,accepted_sample_min_temp,accepted_sample_max_temp,accepted_min_text,accepted_max_text,accepted_min_method,accepted_max_method,clean_min_temp_used,clean_max_temp_used,status,retry_attempted
1690,69.51320754716981,0,,,,,,,,,,,15.5,45.0,UNSAMPLED,0
1691,69.5543396226415,0,,,,,,,,,,,15.5,45.0,UNSAMPLED,0
1692,69.5954716981132,0,,,,,,,,,,,15.5,45.0,UNSAMPLED,0
1693,69.63660377358491,0,,,,,,,,,,,15.5,45.0,UNSAMPLED,0
1694,69.6777358490566,0,,,,,,,,,,,15.5,45.0,UNSAMPLED,0
1695,69.7188679245283,0,,,,,,,,,,,15.5,45.0,UNSAMPLED,0
1696,69.75999999999999,1,15.5,45.6,15.5,456,15.5,45.6,15.5,456,green_difference/PSM7,green_difference/PSM7,15.5,45.6,ACCEPT_PRIMARY,0
1697,69.8011320754717,0,,,,,,,,,,,15.5,45.6,UNSAMPLED,0
1698,69.8422641509434,0,,,,,,,,,,,15.5,45.6,UNSAMPLED,0
1699,69.88339622641509,0,,,,,,,,,,,15.5,45.6,UNSAMPLED,0
1700,69.9245283018868,0,,,,,,,,,,,15.5,45.6,UNSAMPLED,0
1701,69.96566037735849,0,,,,,,,,,,,15.5,45.6,UNSAMPLED,0
1702,70.00679245283018,0,,,,,,,,,,,15.5,45.6,UNSAMPLED,0
1703,70.04792452830188,0,,,,,,,,,,,15.5,45.6,UNSAMPLED,0
1704,70.08905660377359,1,15.5,47.3,15.5,473,15.5,47.3,15.5,473,green_difference/PSM7,green_difference/PSM7,15.5,47.3,ACCEPT_PRIMARY,0
1705,70.13018867924528,0,,,,,,,,,,,15.5,47.3,UNSAMPLED,0
1706,70.17132075471697,0,,,,,,,,,,,15.5,47.3,UNSAMPLED,0
1707,70.21245283018868,0,,,,,,,,,,,15.5,47.3,UNSAMPLED,0
1708,70.25358490566038,0,,,,,,,,,,,15.5,47.3,UNSAMPLED,0
1709,70.29471698113207,0,,,,,,,,,,,15.5,47.3,UNSAMPLED,0
1710,70.33584905660376,0,,,,,,,,,,,15.5,47.3,UNSAMPLED,0
1711,70.37698113207547,0,,,,,,,,,,,15.5,47.3,UNSAMPLED,0
1712,70.41811320754717,1,15.4,47.1,154,471,15.4,47.1,154,471,green_difference/PSM7,green_difference/PSM7,15.4,47.1,ACCEPT_PRIMARY,0
1713,70.45924528301886,0,,,,,,,,,,,15.4,47.1,UNSAMPLED,0
1714,70.50037735849057,0,,,,,,,,,,,15.4,47.1,UNSAMPLED,0
1715,70.54150943396226,0,,,,,,,,,,,15.4,47.1,UNSAMPLED,0
1716,70.58264150943396,0,,,,,,,,,,,15.4,47.1,UNSAMPLED,0
1717,70.62377358490566,0,,,,,,,,,,,15.4,47.1,UNSAMPLED,0
1718,70.66490566037736,0,,,,,,,,,,,15.4,47.1,UNSAMPLED,0
1719,70.70603773584905,0,,,,,,,,,,,15.4,47.1,UNSAMPLED,0
1720,70.74716981132075,1,15.3,46.9,153,46.9,15.3,46.9,153,46.9,green_difference/PSM7,green_difference/PSM7,15.3,46.9,ACCEPT_PRIMARY,0
1721,70.78830188679245,0,,,,,,,,,,,15.3,46.9,UNSAMPLED,0
1722,70.82943396226415,0,,,,,,,,,,,15.3,46.9,UNSAMPLED,0
1723,70.87056603773584,0,,,,,,,,,,,15.3,46.9,UNSAMPLED,0
1724,70.91169811320755,0,,,,,,,,,,,15.3,46.9,UNSAMPLED,0
1725,70.95283018867924,0,,,,,,,,,,,15.3,46.9,UNSAMPLED,0
1726,70.99396226415094,0,,,,,,,,,,,15.3,46.9,UNSAMPLED,0
1727,71.03509433962263,0,,,,,,,,,,,15.3,46.9,UNSAMPLED,0
1728,71.07622641509434,1,15.2,45.7,15.2,457,15.2,45.7,15.2,457,green_difference/PSM7,green_difference/PSM7,15.2,45.7,ACCEPT_PRIMARY,0
1729,71.11735849056603,0,,,,,,,,,,,15.2,45.7,UNSAMPLED,0
1730,71.15849056603773,0,,,,,,,,,,,15.2,45.7,UNSAMPLED,0
1731,71.19962264150944,0,,,,,,,,,,,15.2,45.7,UNSAMPLED,0
1732,71.24075471698113,0,,,,,,,,,,,15.2,45.7,UNSAMPLED,0
1733,71.28188679245282,0,,,,,,,,,,,15.2,45.7,UNSAMPLED,0
1734,71.32301886792453,0,,,,,,,,,,,15.2,45.7,UNSAMPLED,0
1735,71.36415094339623,0,,,,,,,,,,,15.2,45.7,UNSAMPLED,0
1736,71.40528301886792,1,15.2,454.0,15.2,4540,15.2,46.4,15.2,46.4,green_difference/PSM7,hsv_green/PSM7,15.2,46.4,ACCEPT_RETRY,1
1737,71.44641509433961,0,,,,,,,,,,,15.2,46.4,UNSAMPLED,0
1738,71.48754716981132,0,,,,,,,,,,,15.2,46.4,UNSAMPLED,0
1739,71.52867924528302,0,,,,,,,,,,,15.2,46.4,UNSAMPLED,0
1740,71.56981132075471,0,,,,,,,,,,,15.2,46.4,UNSAMPLED,0
1741,71.61094339622642,0,,,,,,,,,,,15.2,46.4,UNSAMPLED,0
1742,71.65207547169811,0,,,,,,,,,,,15.2,46.4,UNSAMPLED,0
1743,71.6932075471698,0,,,,,,,,,,,15.2,46.4,UNSAMPLED,0
1744,71.7343396226415,1,16.4,46.3,164,463,16.4,46.3,164,463,green_difference/PSM7,green_difference/PSM7,16.4,46.3,ACCEPT_PRIMARY,0
1745,71.77547169811321,0,,,,,,,,,,,16.4,46.3,UNSAMPLED,0
1746,71.8166037735849,0,,,,,,,,,,,16.4,46.3,UNSAMPLED,0
1747,71.8577358490566,0,,,,,,,,,,,16.4,46.3,UNSAMPLED,0
1748,71.8988679245283,0,,,,,,,,,,,16.4,46.3,UNSAMPLED,0
1749,71.94,0,,,,,,,,,,,16.4,46.3,UNSAMPLED,0
1750,71.98113207547169,0,,,,,,,,,,,16.4,46.3,UNSAMPLED,0
1751,72.02226415094339,0,,,,,,,,,,,16.4,46.3,UNSAMPLED,0
1752,72.0633962264151,1,15.4,465.3,154,4653,15.4,46.3,15.4,46.3,green_channel_otsu/PSM7,green_channel_otsu/PSM7,15.4,46.3,ACCEPT_RETRY,1
1753,72.10452830188679,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1754,72.14566037735848,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1755,72.18679245283019,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1756,72.22792452830188,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1757,72.26905660377358,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1758,72.31018867924529,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1759,72.35132075471698,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1760,72.39245283018867,1,15.4,46.3,154,463,15.4,46.3,154,463,green_difference/PSM7,green_difference/PSM7,15.4,46.3,ACCEPT_PRIMARY,0
1761,72.43358490566037,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1762,72.47471698113208,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1763,72.51584905660377,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1764,72.55698113207546,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1765,72.59811320754717,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1766,72.63924528301887,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1767,72.68037735849056,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1768,72.72150943396225,1,,46.3,1,46.30,15.4,46.3,15.4,46.30,green_channel_otsu/PSM7,green_difference/PSM7,15.4,46.3,ACCEPT_RETRY,1
1769,72.76264150943396,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1770,72.80377358490566,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1771,72.84490566037735,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1772,72.88603773584906,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1773,72.92716981132075,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1774,72.96830188679245,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1775,73.00943396226415,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1776,73.05056603773585,1,,46.0,,46.0,15.4,46.0,15.4,46.0,green_channel_otsu/PSM7,green_difference/PSM7,15.4,46.0,ACCEPT_RETRY,1
1777,73.09169811320754,0,,,,,,,,,,,15.4,46.0,UNSAMPLED,0
1778,73.13283018867924,0,,,,,,,,,,,15.4,46.0,UNSAMPLED,0
1779,73.17396226415094,0,,,,,,,,,,,15.4,46.0,UNSAMPLED,0
1780,73.21509433962264,0,,,,,,,,,,,15.4,46.0,UNSAMPLED,0
1781,73.25622641509433,0,,,,,,,,,,,15.4,46.0,UNSAMPLED,0
1782,73.29735849056604,0,,,,,,,,,,,15.4,46.0,UNSAMPLED,0
1783,73.33849056603773,0,,,,,,,,,,,15.4,46.0,UNSAMPLED,0
1784,73.37962264150943,1,15.6,45.7,15.6,457,15.6,45.7,15.6,457,green_difference/PSM7,green_difference/PSM7,15.6,45.7,ACCEPT_PRIMARY,0
1785,73.42075471698112,0,,,,,,,,,,,15.6,45.7,UNSAMPLED,0
1786,73.46188679245283,0,,,,,,,,,,,15.6,45.7,UNSAMPLED,0
1787,73.50301886792452,0,,,,,,,,,,,15.6,45.7,UNSAMPLED,0
1788,73.54415094339622,0,,,,,,,,,,,15.6,45.7,UNSAMPLED,0
1789,73.58528301886793,0,,,,,,,,,,,15.6,45.7,UNSAMPLED,0
1790,73.62641509433962,0,,,,,,,,,,,15.6,45.7,UNSAMPLED,0
1791,73.66754716981131,0,,,,,,,,,,,15.6,45.7,UNSAMPLED,0
1792,73.70867924528301,1,13.8,45.7,13.8,457,13.8,45.7,13.8,457,green_difference/PSM7,green_difference/PSM7,13.8,45.7,ACCEPT_PRIMARY,0
1793,73.74981132075472,0,,,,,,,,,,,13.8,45.7,UNSAMPLED,0
1794,73.79094339622641,0,,,,,,,,,,,13.8,45.7,UNSAMPLED,0
1795,73.8320754716981,0,,,,,,,,,,,13.8,45.7,UNSAMPLED,0
1796,73.87320754716981,0,,,,,,,,,,,13.8,45.7,UNSAMPLED,0
1797,73.9143396226415,0,,,,,,,,,,,13.8,45.7,UNSAMPLED,0
1798,73.9554716981132,0,,,,,,,,,,,13.8,45.7,UNSAMPLED,0
1799,73.99660377358491,0,,,,,,,,,,,13.8,45.7,UNSAMPLED,0
1800,74.0377358490566,1,18.9,45.4,18.9,454,15.3,45.4,15.3,454,green_channel_otsu/PSM7,green_difference/PSM7,15.3,45.4,ACCEPT_RETRY,1
1801,74.0788679245283,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1802,74.11999999999999,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1803,74.1611320754717,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1804,74.20226415094339,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1805,74.24339622641509,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1806,74.2845283018868,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1807,74.32566037735849,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1808,74.36679245283018,1,1.3,45.4,1.3,454,15.3,45.4,15.3,454,green_channel_otsu/PSM7,green_difference/PSM7,15.3,45.4,ACCEPT_RETRY,1
1809,74.40792452830188,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1810,74.44905660377358,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1811,74.49018867924528,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1812,74.53132075471697,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1813,74.57245283018868,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1814,74.61358490566037,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1815,74.65471698113207,0,,,,,,,,,,,15.3,45.4,UNSAMPLED,0
1816,74.69584905660378,1,15.3,46.5,15.3,465,15.3,46.5,15.3,465,green_difference/PSM7,green_difference/PSM7,15.3,46.5,ACCEPT_PRIMARY,0
1817,74.73698113207547,0,,,,,,,,,,,15.3,46.5,UNSAMPLED,0
1818,74.77811320754716,0,,,,,,,,,,,15.3,46.5,UNSAMPLED,0
1819,74.81924528301886,0,,,,,,,,,,,15.3,46.5,UNSAMPLED,0
1820,74.86037735849057,0,,,,,,,,,,,15.3,46.5,UNSAMPLED,0
1821,74.90150943396226,0,,,,,,,,,,,15.3,46.5,UNSAMPLED,0
1822,74.94264150943395,0,,,,,,,,,,,15.3,46.5,UNSAMPLED,0
1823,74.98377358490566,0,,,,,,,,,,,15.3,46.5,UNSAMPLED,0
1824,75.02490566037736,1,15.4,463.0,154,4630,15.4,46.3,15.4,46.3,green_channel_otsu/PSM7,green_channel_otsu/PSM7,15.4,46.3,ACCEPT_RETRY,1
1825,75.06603773584905,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1826,75.10716981132074,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1827,75.14830188679245,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1828,75.18943396226415,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1829,75.23056603773584,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1830,75.27169811320755,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1831,75.31283018867924,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1832,75.35396226415094,1,15.4,45.8,15.4,45.80,15.4,45.8,15.4,45.80,green_difference/PSM7,green_difference/PSM7,15.4,45.8,ACCEPT_PRIMARY,0
1833,75.39509433962263,0,,,,,,,,,,,15.4,45.8,UNSAMPLED,0
1834,75.43622641509434,0,,,,,,,,,,,15.4,45.8,UNSAMPLED,0
1835,75.47735849056603,0,,,,,,,,,,,15.4,45.8,UNSAMPLED,0
1836,75.51849056603773,0,,,,,,,,,,,15.4,45.8,UNSAMPLED,0
1837,75.55962264150943,0,,,,,,,,,,,15.4,45.8,UNSAMPLED,0
1838,75.60075471698113,0,,,,,,,,,,,15.4,45.8,UNSAMPLED,0
1839,75.64188679245282,0,,,,,,,,,,,15.4,45.8,UNSAMPLED,0
1840,75.68301886792453,1,15.4,46.5,15.4,46.5,15.4,46.5,15.4,46.5,green_difference/PSM7,green_difference/PSM7,15.4,46.5,ACCEPT_PRIMARY,0
1841,75.72415094339622,0,,,,,,,,,,,15.4,46.5,UNSAMPLED,0
1842,75.76528301886792,0,,,,,,,,,,,15.4,46.5,UNSAMPLED,0
1843,75.80641509433961,0,,,,,,,,,,,15.4,46.5,UNSAMPLED,0
1844,75.84754716981132,0,,,,,,,,,,,15.4,46.5,UNSAMPLED,0
1845,75.88867924528302,0,,,,,,,,,,,15.4,46.5,UNSAMPLED,0
1846,75.92981132075471,0,,,,,,,,,,,15.4,46.5,UNSAMPLED,0
1847,75.97094339622642,0,,,,,,,,,,,15.4,46.5,UNSAMPLED,0
1848,76.01207547169811,1,15.7,46.5,15.7,46.5,15.7,46.5,15.7,46.5,green_difference/PSM7,green_difference/PSM7,15.7,46.5,ACCEPT_PRIMARY,0
1849,76.0532075471698,0,,,,,,,,,,,15.7,46.5,UNSAMPLED,0
1850,76.0943396226415,0,,,,,,,,,,,15.7,46.5,UNSAMPLED,0
1851,76.13547169811321,0,,,,,,,,,,,15.7,46.5,UNSAMPLED,0
1852,76.1766037735849,0,,,,,,,,,,,15.7,46.5,UNSAMPLED,0
1853,76.2177358490566,0,,,,,,,,,,,15.7,46.5,UNSAMPLED,0
1854,76.2588679245283,0,,,,,,,,,,,15.7,46.5,UNSAMPLED,0
1855,76.3,0,,,,,,,,,,,15.7,46.5,UNSAMPLED,0
1856,76.34113207547169,1,15.7,46.1,15.7,461,15.7,46.1,15.7,461,green_difference/PSM7,green_difference/PSM7,15.7,46.1,ACCEPT_PRIMARY,0
1857,76.3822641509434,0,,,,,,,,,,,15.7,46.1,UNSAMPLED,0
1858,76.4233962264151,0,,,,,,,,,,,15.7,46.1,UNSAMPLED,0
1859,76.46452830188679,0,,,,,,,,,,,15.7,46.1,UNSAMPLED,0
1860,76.50566037735848,0,,,,,,,,,,,15.7,46.1,UNSAMPLED,0
1861,76.54679245283019,0,,,,,,,,,,,15.7,46.1,UNSAMPLED,0
1862,76.58792452830188,0,,,,,,,,,,,15.7,46.1,UNSAMPLED,0
1863,76.62905660377358,0,,,,,,,,,,,15.7,46.1,UNSAMPLED,0
1864,76.67018867924529,1,16.0,45.3,16.0,453,16.0,45.3,16.0,453,green_difference/PSM7,green_difference/PSM7,16.0,45.3,ACCEPT_PRIMARY,0
1865,76.71132075471698,0,,,,,,,,,,,16.0,45.3,UNSAMPLED,0
1866,76.75245283018867,0,,,,,,,,,,,16.0,45.3,UNSAMPLED,0
1867,76.79358490566037,0,,,,,,,,,,,16.0,45.3,UNSAMPLED,0
1868,76.83471698113208,0,,,,,,,,,,,16.0,45.3,UNSAMPLED,0
1869,76.87584905660377,0,,,,,,,,,,,16.0,45.3,UNSAMPLED,0
1870,76.91698113207546,0,,,,,,,,,,,16.0,45.3,UNSAMPLED,0
1871,76.95811320754717,0,,,,,,,,,,,16.0,45.3,UNSAMPLED,0
1872,76.99924528301887,1,16.6,45.7,16.6,457,16.6,45.7,16.6,457,green_difference/PSM7,green_difference/PSM7,16.6,45.7,ACCEPT_PRIMARY,0
1873,77.04037735849056,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1874,77.08150943396225,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1875,77.12264150943396,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1876,77.16377358490566,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1877,77.20490566037735,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1878,77.24603773584906,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1879,77.28716981132075,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1880,77.32830188679245,1,15.6,454.0,15.6,4540,15.6,45.4,15.6,45.40,green_difference/PSM7,gray_otsu/PSM7,15.6,45.4,ACCEPT_RETRY,1
1881,77.36943396226415,0,,,,,,,,,,,15.6,45.4,UNSAMPLED,0
1882,77.41056603773585,0,,,,,,,,,,,15.6,45.4,UNSAMPLED,0
1883,77.45169811320754,0,,,,,,,,,,,15.6,45.4,UNSAMPLED,0
1884,77.49283018867924,0,,,,,,,,,,,15.6,45.4,UNSAMPLED,0
1885,77.53396226415094,0,,,,,,,,,,,15.6,45.4,UNSAMPLED,0
1886,77.57509433962264,0,,,,,,,,,,,15.6,45.4,UNSAMPLED,0
1887,77.61622641509433,0,,,,,,,,,,,15.6,45.4,UNSAMPLED,0
1888,77.65735849056604,1,16.6,45.7,16.6,457,16.6,45.7,16.6,457,green_difference/PSM7,green_difference/PSM7,16.6,45.7,ACCEPT_PRIMARY,0
1889,77.69849056603773,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1890,77.73962264150943,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1891,77.78075471698112,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1892,77.82188679245283,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1893,77.86301886792452,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1894,77.90415094339622,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1895,77.94528301886793,0,,,,,,,,,,,16.6,45.7,UNSAMPLED,0
1896,77.98641509433962,1,15.8,46.2,15.8,46.20,15.8,46.2,15.8,46.20,green_difference/PSM7,green_difference/PSM7,15.8,46.2,ACCEPT_PRIMARY,0
1897,78.02754716981131,0,,,,,,,,,,,15.8,46.2,UNSAMPLED,0
1898,78.06867924528302,0,,,,,,,,,,,15.8,46.2,UNSAMPLED,0
1899,78.10981132075472,0,,,,,,,,,,,15.8,46.2,UNSAMPLED,0
1900,78.15094339622641,0,,,,,,,,,,,15.8,46.2,UNSAMPLED,0
1901,78.1920754716981,0,,,,,,,,,,,15.8,46.2,UNSAMPLED,0
1902,78.23320754716981,0,,,,,,,,,,,15.8,46.2,UNSAMPLED,0
1903,78.2743396226415,0,,,,,,,,,,,15.8,46.2,UNSAMPLED,0
1904,78.3154716981132,1,15.48,46.2,15.48,46.20,15.48,46.2,15.48,46.20,green_difference/PSM7,green_difference/PSM7,15.48,46.2,ACCEPT_PRIMARY,0
1905,78.35660377358491,0,,,,,,,,,,,15.48,46.2,UNSAMPLED,0
1906,78.3977358490566,0,,,,,,,,,,,15.48,46.2,UNSAMPLED,0
1907,78.4388679245283,0,,,,,,,,,,,15.48,46.2,UNSAMPLED,0
1908,78.47999999999999,0,,,,,,,,,,,15.48,46.2,UNSAMPLED,0
1909,78.5211320754717,0,,,,,,,,,,,15.48,46.2,UNSAMPLED,0
1910,78.56226415094339,0,,,,,,,,,,,15.48,46.2,UNSAMPLED,0
1911,78.60339622641509,0,,,,,,,,,,,15.48,46.2,UNSAMPLED,0
1912,78.6445283018868,1,,45.6,,45.6,15.1,45.6,15.1,45.6,gray_otsu/PSM7,green_difference/PSM7,15.1,45.6,ACCEPT_RETRY,1
1913,78.68566037735849,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1914,78.72679245283018,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1915,78.76792452830188,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1916,78.80905660377358,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1917,78.85018867924528,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1918,78.89132075471697,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1919,78.93245283018868,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1920,78.97358490566037,1,,45.6,,45.6,15.1,45.6,15.1,45.6,green_channel_otsu/PSM7,green_difference/PSM7,15.1,45.6,ACCEPT_RETRY,1
1921,79.01471698113207,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1922,79.05584905660378,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1923,79.09698113207547,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1924,79.13811320754716,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1925,79.17924528301886,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1926,79.22037735849057,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1927,79.26150943396226,0,,,,,,,,,,,15.1,45.6,UNSAMPLED,0
1928,79.30264150943395,1,,46.0,11,46.0,15.1,46.0,15.1,46.0,green_channel_otsu/PSM7,green_difference/PSM7,15.1,46.0,ACCEPT_RETRY,1
1929,79.34377358490566,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1930,79.38490566037736,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1931,79.42603773584905,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1932,79.46716981132074,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1933,79.50830188679245,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1934,79.54943396226415,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1935,79.59056603773584,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1936,79.63169811320755,1,15.1,46.0,15.1,46.0,15.1,46.0,15.1,46.0,green_difference/PSM7,green_difference/PSM7,15.1,46.0,ACCEPT_PRIMARY,0
1937,79.67283018867924,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1938,79.71396226415094,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1939,79.75509433962264,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1940,79.79622641509434,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1941,79.83735849056603,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1942,79.87849056603773,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1943,79.91962264150943,0,,,,,,,,,,,15.1,46.0,UNSAMPLED,0
1944,79.96075471698113,1,15.1,45.5,15.1,45.50,15.1,45.5,15.1,45.50,green_difference/PSM7,green_difference/PSM7,15.1,45.5,ACCEPT_PRIMARY,0
1945,80.00188679245282,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1946,80.04301886792453,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1947,80.08415094339622,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1948,80.12528301886792,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1949,80.16641509433961,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1950,80.20754716981132,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1951,80.24867924528301,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1952,80.28981132075471,1,15.1,45.5,15.1,45.50,15.1,45.5,15.1,45.50,green_difference/PSM7,green_difference/PSM7,15.1,45.5,ACCEPT_PRIMARY,0
1953,80.33094339622642,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1954,80.37207547169811,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1955,80.4132075471698,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1956,80.4543396226415,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1957,80.4954716981132,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1958,80.5366037735849,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1959,80.5777358490566,0,,,,,,,,,,,15.1,45.5,UNSAMPLED,0
1960,80.6188679245283,1,15.4,46.3,15.4,46.30,15.4,46.3,15.4,46.30,green_difference/PSM7,green_difference/PSM7,15.4,46.3,ACCEPT_PRIMARY,0
1961,80.66,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1962,80.70113207547169,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1963,80.7422641509434,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1964,80.78339622641509,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1965,80.82452830188679,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1966,80.86566037735848,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1967,80.90679245283019,0,,,,,,,,,,,15.4,46.3,UNSAMPLED,0
1968,80.94792452830188,1,15.1,46.3,15.1,46.30,15.1,46.3,15.1,46.30,green_difference/PSM7,green_difference/PSM7,15.1,46.3,ACCEPT_PRIMARY,0
1969,80.98905660377358,0,,,,,,,,,,,15.1,46.3,UNSAMPLED,0
1970,81.03018867924528,0,,,,,,,,,,,15.1,46.3,UNSAMPLED,0
1971,81.07132075471698,0,,,,,,,,,,,15.1,46.3,UNSAMPLED,0
1972,81.11245283018867,0,,,,,,,,,,,15.1,46.3,UNSAMPLED,0
1973,81.15358490566037,0,,,,,,,,,,,15.1,46.3,UNSAMPLED,0
1974,81.19471698113207,0,,,,,,,,,,,15.1,46.3,UNSAMPLED,0
1975,81.23584905660377,0,,,,,,,,,,,15.1,46.3,UNSAMPLED,0
1976,81.27698113207546,1,15.1,45.2,15.1,45.20,15.1,45.2,15.1,45.20,green_difference/PSM7,green_difference/PSM7,15.1,45.2,ACCEPT_PRIMARY,0
1977,81.31811320754717,0,,,,,,,,,,,15.1,45.2,UNSAMPLED,0
1978,81.35924528301886,0,,,,,,,,,,,15.1,45.2,UNSAMPLED,0
1979,81.40037735849056,0,,,,,,,,,,,15.1,45.2,UNSAMPLED,0
1980,81.44150943396227,0,,,,,,,,,,,15.1,45.2,UNSAMPLED,0
1981,81.48264150943396,0,,,,,,,,,,,15.1,45.2,UNSAMPLED,0
