frame,timestamp_seconds,region_id,region_name,scale_min_temp,scale_max_temp,min_temp,avg_temp,max_temp,median_temp,p95_temp,p99_temp,valid_pixel_count
28,1.151698113207547,2,ROI_02,15.6,47.2,17.01191520690918,35.30808639526367,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
29,1.1928301886792452,1,ROI_01,15.6,47.2,15.734468460083008,31.34318733215332,42.49361801147461,31.265531539916992,33.68595886230469,35.09787368774414,89513
29,1.1928301886792452,2,ROI_02,15.6,47.2,17.01191520690918,35.30744552612305,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
30,1.2339622641509433,1,ROI_01,15.6,47.2,15.734468460083008,31.344635009765625,42.49361801147461,31.265531539916992,33.68595886230469,35.09787368774414,89513
30,1.2339622641509433,2,ROI_02,15.6,47.2,17.01191520690918,35.30793762207031,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
31,1.2750943396226415,1,ROI_01,15.6,47.2,15.734468460083008,31.345947265625,42.49361801147461,31.467233657836914,33.68595886230469,35.09787368774414,89513
31,1.2750943396226415,2,ROI_02,15.6,47.2,17.01191520690918,35.30773162841797,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
32,1.3162264150943395,1,ROI_01,15.6,47.2,15.734468460083008,31.348304748535156,42.49361801147461,31.467233657836914,33.68595886230469,35.09787368774414,89513
32,1.3162264150943395,2,ROI_02,15.6,47.2,17.01191520690918,35.306941986083984,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
33,1.3573584905660376,1,ROI_01,15.6,47.2,15.734468460083008,31.34808349609375,42.49361801147461,31.467233657836914,33.68595886230469,35.09787368774414,89513
33,1.3573584905660376,2,ROI_02,15.6,47.2,17.01191520690918,35.30894088745117,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
34,1.3984905660377358,1,ROI_01,15.6,47.2,15.734468460083008,31.34466552734375,42.49361801147461,31.467233657836914,33.68595886230469,35.09787368774414,89513
34,1.3984905660377358,2,ROI_02,15.6,47.2,17.01191520690918,35.30636978149414,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
35,1.439622641509434,1,ROI_01,15.6,47.2,15.734468460083008,31.34013557434082,42.49361801147461,31.265531539916992,33.68595886230469,35.09787368774414,89513
35,1.439622641509434,2,ROI_02,15.6,47.2,17.01191520690918,35.306243896484375,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
36,1.480754716981132,1,ROI_01,15.6,47.2,15.734468460083008,31.338319778442383,42.49361801147461,31.265531539916992,33.68595886230469,35.09787368774414,89513
36,1.480754716981132,2,ROI_02,15.6,47.2,17.01191520690918,35.3054084777832,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
37,1.52188679245283,1,ROI_01,15.6,47.2,15.734468460083008,31.33635902404785,42.49361801147461,31.265531539916992,33.68595886230469,35.09787368774414,89513
37,1.52188679245283,2,ROI_02,15.6,47.2,17.01191520690918,35.30536651611328,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
38,1.5630188679245283,1,ROI_01,15.6,47.2,15.734468460083008,31.336257934570312,42.49361801147461,31.265531539916992,33.68595886230469,35.09787368774414,89513
38,1.5630188679245283,2,ROI_02,15.6,47.2,17.01191520690918,35.30419921875,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
39,1.6041509433962264,1,ROI_01,15.6,47.2,15.734468460083008,31.327695846557617,42.49361801147461,31.265531539916992,33.68595886230469,35.09787368774414,89513
39,1.6041509433962264,2,ROI_02,15.6,47.2,17.01191520690918,35.303871154785156,47.20000076293945,34.82893753051758,41.014469146728516,44.241703033447266,46012
40,1.6452830188679244,1,ROI_01,15.7,47.17,16.771318435668945,31.3226261138916,42.48297882080078,31.301084518432617,33.711551666259766,35.11766052246094,89513
40,1.6452830188679244,2,ROI_02,15.7,47.17,17.10610580444336,35.31985092163086,47.16999816894531,34.849830627441406,41.00991439819336,44.223873138427734,46089
41,1.6864150943396226,1,ROI_01,15.7,47.17,16.771318435668945,31.34151268005371,42.48297882080078,31.301084518432617,33.711551666259766,35.11766052246094,89513
41,1.6864150943396226,2,ROI_02,15.7,47.17,17.10610580444336,35.31980895996094,47.16999816894531,34.849830627441406,41.00991439819336,44.223873138427734,46089
42,1.7275471698113207,1,ROI_01,15.7,47.17,16.771318435668945,31.34487533569336,42.48297882080078,31.3680419921875,33.711551666259766,35.11766052246094,89513
42,1.7275471698113207,2,ROI_02,15.7,47.17,17.10610580444336,35.32040023803711,47.16999816894531,34.849830627441406,41.00991439819336,44.164947509765625,46089
43,1.7686792452830187,1,ROI_01,15.7,47.17,16.771318435668945,31.345050811767578,42.48297882080078,31.3680419921875,33.711551666259766,35.11766052246094,89513
43,1.7686792452830187,2,ROI_02,15.7,47.17,17.10610580444336,35.32024383544922,47.16999816894531,34.849830627441406,41.00991439819336,44.15691375732422,46089
44,1.8098113207547168,1,ROI_01,15.7,47.17,16.771318435668945,31.345056533813477,42.48297882080078,31.3680419921875,33.711551666259766,35.11766052246094,89513
44,1.8098113207547168,2,ROI_02,15.7,47.17,17.10610580444336,35.31982421875,47.16999816894531,34.849830627441406,41.00991439819336,44.15691375732422,46089
45,1.850943396226415,1,ROI_01,15.7,47.17,16.771318435668945,31.345027923583984,42.48297882080078,31.3680419921875,33.711551666259766,35.11766052246094,89513
45,1.850943396226415,2,ROI_02,15.7,47.17,17.10610580444336,35.31935501098633,47.16999816894531,34.849830627441406,41.00991439819336,44.15691375732422,46089
46,1.8920754716981132,1,ROI_01,15.7,47.17,16.771318435668945,31.344072341918945,42.48297882080078,31.3680419921875,33.711551666259766,35.11766052246094,89513
46,1.8920754716981132,2,ROI_02,15.7,47.17,17.10610580444336,35.31733322143555,47.16999816894531,34.849830627441406,41.00991439819336,44.15691375732422,46089
47,1.9332075471698111,1,ROI_01,15.7,47.17,16.771318435668945,31.34408950805664,42.48297882080078,31.3680419921875,33.711551666259766,35.11766052246094,89513
47,1.9332075471698111,2,ROI_02,15.7,47.17,17.10610580444336,35.3167724609375,47.16999816894531,34.849830627441406,41.00991439819336,44.15691375732422,46089
48,1.9743396226415093,1,ROI_01,15.7,47.1,16.768936157226562,31.309303283691406,42.423404693603516,31.33319091796875,33.67148971557617,35.074466705322266,89513
48,1.9743396226415093,2,ROI_02,15.7,47.1,17.10297966003418,35.272804260253906,47.099998474121094,34.80723571777344,40.953617095947266,44.0936164855957,46089
49,2.0154716981132075,1,ROI_01,15.7,47.1,16.768936157226562,31.309091567993164,42.423404693603516,31.33319091796875,33.67148971557617,35.074466705322266,89513
49,2.0154716981132075,2,ROI_02,15.7,47.1,17.10297966003418,35.27245330810547,47.099998474121094,34.80723571777344,40.953617095947266,44.0936164855957,46089
50,2.0566037735849054,1,ROI_01,15.7,47.1,16.30127716064453,31.29974937438965,42.490211486816406,31.33319091796875,33.73829650878906,35.074466705322266,89513
50,2.0566037735849054,2,ROI_02,15.7,47.1,17.036170959472656,35.320098876953125,47.099998474121094,34.74042510986328,40.953617095947266,44.22723388671875,46093
51,2.097735849056604,1,ROI_01,15.7,47.1,16.30127716064453,31.28689193725586,42.423404693603516,31.33319091796875,33.73829650878906,35.074466705322266,89513
51,2.097735849056604,2,ROI_02,15.7,47.1,17.036170959472656,35.31978988647461,47.099998474121094,34.74042510986328,40.953617095947266,44.22723388671875,46093
52,2.1388679245283018,1,ROI_01,15.7,47.1,16.30127716064453,31.253087997436523,42.423404693603516,31.266382217407227,33.67148971557617,35.074466705322266,89513
52,2.1388679245283018,2,ROI_02,15.7,47.1,17.036170959472656,35.28373718261719,47.099998474121094,34.74042510986328,40.953617095947266,44.22723388671875,46093
53,2.1799999999999997,1,ROI_01,15.7,47.1,16.30127716064453,31.252532958984375,42.423404693603516,31.266382217407227,33.67148971557617,35.074466705322266,89513
53,2.1799999999999997,2,ROI_02,15.7,47.1,17.036170959472656,35.27934646606445,47.099998474121094,34.74042510986328,40.953617095947266,44.22723388671875,46093
54,2.221132075471698,1,ROI_01,15.7,47.1,16.30127716064453,31.25250816345215,42.423404693603516,31.266382217407227,33.67148971557617,35.074466705322266,89513
54,2.221132075471698,2,ROI_02,15.7,47.1,17.036170959472656,35.27946090698242,47.099998474121094,34.74042510986328,40.953617095947266,44.22723388671875,46093
55,2.262264150943396,1,ROI_01,15.7,47.1,16.30127716064453,31.252443313598633,42.423404693603516,31.266382217407227,33.67148971557617,35.074466705322266,89513
55,2.262264150943396,2,ROI_02,15.7,47.1,17.036170959472656,35.2802848815918,47.099998474121094,34.74042510986328,40.953617095947266,44.22723388671875,46093
56,2.303396226415094,1,ROI_01,15.5,46.7,16.09744644165039,30.953369140625,42.053192138671875,30.967233657836914,33.35702133178711,34.75106430053711,89513
56,2.303396226415094,2,ROI_02,15.5,46.7,16.827659606933594,34.95557403564453,46.70000076293945,34.41914749145508,40.59276580810547,43.84553146362305,46093
57,2.3445283018867924,1,ROI_01,15.5,46.7,16.09744644165039,30.953392028808594,42.053192138671875,30.967233657836914,33.35702133178711,34.75106430053711,89513
57,2.3445283018867924,2,ROI_02,15.5,46.7,16.827659606933594,34.9554328918457,46.70000076293945,34.220001220703125,40.59276580810547,43.84553146362305,46093
58,2.3856603773584903,1,ROI_01,15.5,46.7,16.09744644165039,30.968473434448242,42.053192138671875,31.03361701965332,33.35702133178711,34.75106430053711,89513
58,2.3856603773584903,2,ROI_02,15.5,46.7,16.827659606933594,34.95656204223633,46.70000076293945,34.220001220703125,40.59276580810547,43.84553146362305,46093
59,2.4267924528301887,1,ROI_01,15.5,46.7,16.09744644165039,30.96845245361328,42.053192138671875,31.03361701965332,33.35702133178711,34.75106430053711,89513
59,2.4267924528301887,2,ROI_02,15.5,46.7,16.827659606933594,34.956111907958984,46.70000076293945,34.220001220703125,40.59276580810547,43.77914810180664,46093
60,2.4679245283018867,1,ROI_01,15.5,46.7,16.09744644165039,30.953330993652344,42.053192138671875,30.967233657836914,33.35702133178711,34.75106430053711,89513
60,2.4679245283018867,2,ROI_02,15.5,46.7,16.827659606933594,34.955318450927734,46.70000076293945,34.220001220703125,40.59276580810547,43.77914810180664,46093
61,2.5090566037735846,1,ROI_01,15.5,46.7,16.09744644165039,30.953290939331055,42.053192138671875,30.967233657836914,33.35702133178711,34.75106430053711,89513
61,2.5090566037735846,2,ROI_02,15.5,46.7,16.827659606933594,34.95701217651367,46.70000076293945,34.220001220703125,40.59276580810547,43.77914810180664,46093
62,2.550188679245283,1,ROI_01,15.5,46.7,16.09744644165039,30.95313262939453,42.053192138671875,30.967233657836914,33.35702133178711,34.75106430053711,89513
62,2.550188679245283,2,ROI_02,15.5,46.7,16.827659606933594,34.95705795288086,46.70000076293945,34.220001220703125,40.59276580810547,43.77914810180664,46093
63,2.591320754716981,1,ROI_01,15.5,46.7,16.09744644165039,30.952789306640625,42.053192138671875,30.967233657836914,33.35702133178711,34.75106430053711,89513
63,2.591320754716981,2,ROI_02,15.5,46.7,16.827659606933594,34.95749282836914,46.70000076293945,34.220001220703125,40.59276580810547,43.77914810180664,46093
64,2.632452830188679,1,ROI_01,15.5,45.7,16.078298568725586,30.458269119262695,41.20212936401367,30.47148895263672,32.7846794128418,34.13404083251953,89513
64,2.632452830188679,2,ROI_02,15.5,45.7,16.785106658935547,34.332435607910156,45.70000076293945,33.619998931884766,39.788509368896484,42.872764587402344,46093
65,2.6735849056603773,1,ROI_01,15.5,45.7,16.078298568725586,30.497276306152344,41.20212936401367,30.53574562072754,32.84893798828125,34.13404083251953,89513
65,2.6735849056603773,2,ROI_02,15.5,45.7,16.785106658935547,34.37517547607422,45.70000076293945,33.87702178955078,39.788509368896484,42.872764587402344,46093
66,2.7147169811320753,1,ROI_01,15.5,45.7,16.078298568725586,30.496963500976562,41.20212936401367,30.53574562072754,32.84893798828125,34.13404083251953,89513
66,2.7147169811320753,2,ROI_02,15.5,45.7,16.785106658935547,34.3752326965332,45.70000076293945,33.87702178955078,39.788509368896484,42.872764587402344,46093
67,2.7558490566037737,1,ROI_01,15.5,45.7,16.078298568725586,30.497268676757812,41.20212936401367,30.53574562072754,32.84893798828125,34.13404083251953,89513
67,2.7558490566037737,2,ROI_02,15.5,45.7,16.785106658935547,34.37530517578125,45.70000076293945,33.87702178955078,39.788509368896484,42.872764587402344,46093
68,2.7969811320754716,1,ROI_01,15.5,45.7,16.078298568725586,30.497072219848633,41.20212936401367,30.53574562072754,32.84893798828125,34.13404083251953,89513
68,2.7969811320754716,2,ROI_02,15.5,45.7,16.785106658935547,34.374839782714844,45.70000076293945,33.87702178955078,39.788509368896484,42.872764587402344,46093
69,2.8381132075471696,1,ROI_01,15.5,45.7,16.078298568725586,30.496679306030273,41.20212936401367,30.53574562072754,32.84893798828125,34.13404083251953,89513
69,2.8381132075471696,2,ROI_02,15.5,45.7,16.785106658935547,34.37496566772461,45.70000076293945,33.87702178955078,39.788509368896484,42.872764587402344,46093
70,2.879245283018868,1,ROI_01,15.5,45.7,16.078298568725586,30.494056701660156,41.20212936401367,30.53574562072754,32.84893798828125,34.13404083251953,89513
70,2.879245283018868,2,ROI_02,15.5,45.7,16.785106658935547,34.37521743774414,45.70000076293945,33.87702178955078,39.788509368896484,42.872764587402344,46093
71,2.920377358490566,1,ROI_01,15.5,45.7,16.078298568725586,30.494169235229492,41.20212936401367,30.53574562072754,32.84893798828125,34.13404083251953,89513
71,2.920377358490566,2,ROI_02,15.5,45.7,16.785106658935547,34.37796401977539,45.70000076293945,33.87702178955078,39.788509368896484,42.872764587402344,46093
72,2.961509433962264,1,ROI_01,15.5,46.4,16.09170150756836,30.828353881835938,41.79787063598633,30.884254455566406,33.25106430053711,34.565956115722656,89513
72,2.961509433962264,2,ROI_02,15.5,46.4,16.81489372253418,34.8458366394043,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
73,3.0026415094339622,1,ROI_01,15.5,46.4,16.09170150756836,30.829736709594727,41.79787063598633,30.884254455566406,33.25106430053711,34.565956115722656,89513
73,3.0026415094339622,2,ROI_02,15.5,46.4,16.81489372253418,34.85428237915039,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
74,3.04377358490566,1,ROI_01,15.5,46.4,16.09170150756836,30.82746696472168,41.863616943359375,30.884254455566406,33.25106430053711,34.565956115722656,89513
74,3.04377358490566,2,ROI_02,15.5,46.4,16.81489372253418,34.85800552368164,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
75,3.084905660377358,1,ROI_01,15.5,46.4,16.09170150756836,30.82370948791504,41.863616943359375,30.884254455566406,33.25106430053711,34.565956115722656,89513
75,3.084905660377358,2,ROI_02,15.5,46.4,16.81489372253418,34.85985565185547,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
76,3.1260377358490565,1,ROI_01,15.5,46.4,16.09170150756836,30.82343292236328,41.863616943359375,30.884254455566406,33.25106430053711,34.565956115722656,89513
76,3.1260377358490565,2,ROI_02,15.5,46.4,16.81489372253418,34.851768493652344,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
77,3.1671698113207545,1,ROI_01,15.5,46.4,16.09170150756836,30.82298469543457,41.863616943359375,30.884254455566406,33.25106430053711,34.565956115722656,89513
77,3.1671698113207545,2,ROI_02,15.5,46.4,16.81489372253418,34.835601806640625,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
78,3.208301886792453,1,ROI_01,15.5,46.4,16.09170150756836,30.822433471679688,41.863616943359375,30.884254455566406,33.25106430053711,34.565956115722656,89513
78,3.208301886792453,2,ROI_02,15.5,46.4,16.81489372253418,34.83551025390625,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
79,3.249433962264151,1,ROI_01,15.5,46.4,16.09170150756836,30.82996368408203,41.863616943359375,30.884254455566406,33.25106430053711,34.565956115722656,89513
79,3.249433962264151,2,ROI_02,15.5,46.4,16.81489372253418,34.83683395385742,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
80,3.2905660377358488,1,ROI_01,15.5,46.4,16.09170150756836,30.830421447753906,41.863616943359375,30.884254455566406,33.25106430053711,34.565956115722656,89513
80,3.2905660377358488,2,ROI_02,15.5,46.4,16.81489372253418,34.83732223510742,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
81,3.331698113207547,1,ROI_01,15.5,46.4,16.09170150756836,30.838348388671875,41.863616943359375,30.884254455566406,33.25106430053711,34.565956115722656,89513
81,3.331698113207547,2,ROI_02,15.5,46.4,16.81489372253418,34.83511734008789,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
82,3.372830188679245,1,ROI_01,15.5,46.4,16.09170150756836,30.838348388671875,41.863616943359375,30.884254455566406,33.25106430053711,34.565956115722656,89513
82,3.372830188679245,2,ROI_02,15.5,46.4,16.81489372253418,34.833412170410156,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
83,3.413962264150943,1,ROI_01,15.5,46.4,16.09170150756836,30.8010196685791,41.863616943359375,30.818510055541992,33.25106430053711,34.565956115722656,89513
83,3.413962264150943,2,ROI_02,15.5,46.4,16.81489372253418,34.828346252441406,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
84,3.4550943396226415,1,ROI_01,15.5,46.4,16.09170150756836,30.80058479309082,41.863616943359375,30.818510055541992,33.25106430053711,34.565956115722656,89513
84,3.4550943396226415,2,ROI_02,15.5,46.4,16.81489372253418,34.82558822631836,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
85,3.4962264150943394,1,ROI_01,15.5,46.4,16.09170150756836,30.802453994750977,41.863616943359375,30.818510055541992,33.25106430053711,34.565956115722656,89513
85,3.4962264150943394,2,ROI_02,15.5,46.4,16.81489372253418,34.823360443115234,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
86,3.5373584905660374,1,ROI_01,15.5,46.4,16.09170150756836,30.802453994750977,41.863616943359375,30.818510055541992,33.25106430053711,34.565956115722656,89513
86,3.5373584905660374,2,ROI_02,15.5,46.4,16.81489372253418,34.82415008544922,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
87,3.5784905660377357,1,ROI_01,15.5,46.4,16.09170150756836,30.802453994750977,41.863616943359375,30.818510055541992,33.25106430053711,34.565956115722656,89513
87,3.5784905660377357,2,ROI_02,15.5,46.4,16.81489372253418,34.82392883300781,46.400001525878906,34.302978515625,40.35149002075195,43.507232666015625,46093
88,3.6196226415094337,1,ROI_01,15.8,45.7,16.3725528717041,30.612407684326172,41.3104248046875,30.622766494750977,32.97659683227539,34.24893569946289,89513
88,3.6196226415094337,2,ROI_02,15.8,45.7,17.07234001159668,34.499996185302734,45.70000076293945,33.994468688964844,39.847232818603516,42.90085220336914,46093
