frame,timestamp_seconds,state,view_id,view_name,motion_translation_pixels,motion_rotation_deg,motion_scale,motion_inliers,motion_inlier_ratio,edge_change_ratio,moving_evidence,stable_evidence,event
176,7.23922342875946,STABLE,2,VIEW_002,0.0005084580634625423,4.268451020771196e-05,1.0000017827540133,520,1.0,5.404236921746649e-05,0,1,
177,7.2803553800592296,STABLE,2,VIEW_002,0.0006423854275860695,8.732885608606784e-05,0.9999984011175439,520,1.0,0.0003616681632245835,0,1,
178,7.321487331358999,STABLE,2,VIEW_002,0.0004353320597562103,2.622292451973185e-05,1.0000015522011885,519,1.0,7.89850011639895e-05,0,1,
179,7.362619282658769,STABLE,2,VIEW_002,0.0005033369655962484,-5.9597332392805336e-05,0.9999986054704416,519,1.0,0.00034088263660248094,0,1,
180,7.4037512339585385,STABLE,2,VIEW_002,0.006491528842792537,-0.00039652118161208306,0.9999851960917553,518,1.0,0.0140355545208122,0,1,
181,7.444883185258308,STABLE,2,VIEW_002,0.006174676856178895,0.0001172262006605465,1.0000190690575288,512,1.0,0.015793827976569093,0,1,
182,7.486015136558078,STABLE,2,VIEW_002,0.0009018334509273766,0.00025056635593080835,0.9999998342622898,519,1.0,0.002968358298307537,0,1,
183,7.5271470878578475,STABLE,2,VIEW_002,0.0003756992860709859,1.935049636111262e-05,0.9999987503037723,516,1.0,9.561938495948648e-05,0,1,
184,7.568279039157617,STABLE,2,VIEW_002,0.0005137667411336802,4.1562943255927135e-05,1.0000011626132257,516,1.0,0.0001829240407920611,0,1,
185,7.609410990457387,STABLE,2,VIEW_002,0.00048801962495875507,-6.79173959693366e-06,0.999999044683755,516,1.0,0.0014883550766211845,0,1,
186,7.650542941757156,STABLE,2,VIEW_002,0.000493183133178343,4.102464099685435e-05,1.0000010396260728,515,1.0,0.0003866397266082965,0,1,
187,7.691674893056926,STABLE,2,VIEW_002,0.0006575304901229014,-4.137175743228365e-05,0.9999985316344362,515,1.0,7.067607905743055e-05,0,1,
188,7.732806844356696,STABLE,2,VIEW_002,0.00034435769686507617,1.4741764163539207e-05,1.00000086462032,515,1.0,0.0002660746505691503,0,1,
189,7.773938795656465,STABLE,2,VIEW_002,0.0002569011576098314,-0.0001544556950249917,1.000000372180876,516,1.0,0.0013761048334123244,0,1,
190,7.815070746956235,STABLE,2,VIEW_002,7.090940335664876e-05,4.643660373977493e-05,1.000002314197378,519,1.0,0.00021202823717229166,0,1,
191,7.856202698256005,STABLE,2,VIEW_002,0.0011508175356394995,-0.00020381066536105698,0.9999992357503549,519,1.0,0.000311806231135723,0,1,
192,7.897334649555774,STABLE,2,VIEW_002,0.006038053026422625,-0.00014489306692710605,0.9999776675560654,519,1.0,0.01709156522317568,0,1,
193,7.938466600855544,STABLE,2,VIEW_002,0.0055209490618669445,0.00027406365762303324,1.0000140418035188,513,1.0,0.015922772474806265,0,1,
194,7.979598552155314,STABLE,2,VIEW_002,0.008798274892145642,0.0005222314030756207,0.9999934921105373,518,1.0,0.027642986340672363,0,1,
195,8.020730503455084,STABLE,2,VIEW_002,0.004009113540500622,0.00011628930477027129,0.9999935511819988,515,1.0,0.009453729109503617,0,1,
196,8.061862454754854,STABLE,2,VIEW_002,0.001437501808048401,-7.011641441611692e-05,1.0000059590472135,509,1.0,0.00247759357488485,0,1,
197,8.102994406054624,STABLE,2,VIEW_002,0.0028770331220933196,-0.0002528294135024722,0.9999982637000517,509,1.0,0.002564806039141351,0,1,
198,8.144126357354393,STABLE,2,VIEW_002,0.0010483622389319228,8.788128514100865e-05,1.0000023749194338,507,1.0,0.0012429124889842204,0,1,
199,8.185258308654163,STABLE,2,VIEW_002,0.0018535507629682314,-7.505380539085747e-05,0.9999978663396222,509,1.0,0.0024274972254205514,0,1,
200,8.226390259953932,STABLE,2,VIEW_002,0.0010039289564736258,0.00011483848439492356,1.0000028329914854,508,1.0,0.001870448575133841,0,1,
201,8.267522211253702,STABLE,2,VIEW_002,0.0005832914116997839,-2.4192938851694357e-05,0.9999993634192426,510,1.0,0.0014506367838260233,0,1,
202,8.308654162553472,STABLE,2,VIEW_002,0.00011039168066809426,6.18859497870707e-05,1.0000008140193886,510,1.0,5.8191733448608386e-05,0,1,
203,8.349786113853241,STABLE,2,VIEW_002,0.0002683214294866805,-9.05065375272348e-06,1.0000005814798787,511,1.0,0.00018288830512419777,0,1,
204,8.390918065153011,STABLE,2,VIEW_002,0.006188340837200732,7.064987361818331e-05,1.0000171700454636,508,1.0,0.033383933955790306,0,1,
205,8.43205001645278,STABLE,2,VIEW_002,0.004641958913691897,-0.0003244120583779759,1.000001224957013,508,1.0,0.009458358278454067,0,1,
206,8.47318196775255,STABLE,2,VIEW_002,0.0008552058728244179,0.00013221793302889819,0.9999993726959043,509,1.0,0.0005695802567684427,0,1,
207,8.51431391905232,STABLE,2,VIEW_002,5.883663203502031e-05,-1.5803461416333602e-05,0.9999996394188487,509,1.0,0.0008065589037450941,0,1,
208,8.55544587035209,STABLE,2,VIEW_002,0.0005008821050532592,-0.00010869165709885836,1.0000002942544273,509,1.0,6.652032195835828e-05,0,1,
209,8.59657782165186,STABLE,2,VIEW_002,0.0005030220090631916,8.171650245036174e-05,0.9999992131283979,509,1.0,5.40477615911661e-05,0,1,
210,8.637709772951629,STABLE,2,VIEW_002,0.00037328813742130827,-6.728864454961572e-05,0.9999998953219068,509,1.0,8.315040244794785e-06,0,1,
211,8.678841724251399,STABLE,2,VIEW_002,5.367852054583587e-06,1.6286864587407658e-07,0.9999999994426232,509,1.0,0.0,0,1,
212,8.719973675551168,STABLE,2,VIEW_002,6.405441325743556e-05,5.904925778116721e-06,1.0000002292749057,509,1.0,1.2472560367192178e-05,0,1,
213,8.761105626850938,STABLE,2,VIEW_002,0.00016239084415026208,2.422932680055388e-05,0.9999997600248487,509,1.0,0.0,0,1,
214,8.802237578150708,STABLE,2,VIEW_002,0.0002770061421901635,-7.36409894849577e-06,1.0000007311992198,509,1.0,0.000212033526242267,0,1,
215,8.843369529450477,STABLE,2,VIEW_002,1.5104283631112325e-05,-2.6694641713682363e-06,1.0000000366930195,509,1.0,0.0,0,1,
216,8.884501480750247,STABLE,2,VIEW_002,0.0036550792076570082,0.000326555189227088,0.9999995412580388,509,1.0,0.011158784008514602,0,1,
217,8.925633432050017,STABLE,2,VIEW_002,0.004843722971066076,-0.0004238889766062508,1.0000032471329992,509,1.0,0.007961651034391006,0,1,
218,8.966765383349786,STABLE,2,VIEW_002,0.00038387993978477507,-1.4741321478320328e-05,1.0000011397237816,510,1.0,0.0014218718818599081,0,1,
219,9.007897334649556,STABLE,2,VIEW_002,0.0036733763930971797,0.00037326466537655035,0.9999995086995648,509,1.0,0.005400618638994213,0,1,
220,9.049029285949326,STABLE,2,VIEW_002,0.0002979299369439787,-2.608919584863047e-05,0.9999997083953069,507,1.0,0.00011225304330472959,0,1,
221,9.090161237249095,STABLE,2,VIEW_002,0.0022735565377483826,1.1433170055262615e-05,0.9999974917966439,508,1.0,0.0011725084196083323,0,1,
222,9.131293188548865,STABLE,2,VIEW_002,0.0007397105686379456,-1.9657407577477946e-06,1.000001602143405,511,1.0,0.00163817871116082,0,1,
223,9.172425139848635,STABLE,2,VIEW_002,0.0005824928999489234,-8.238852765599581e-05,0.9999987298752557,509,1.0,0.00031599386306655413,0,1,
224,9.213557091148404,STABLE,2,VIEW_002,46.01157509401419,0.002247178115369268,1.0000143993212287,479,0.9937759336099585,0.2285162468788229,1,0,
225,9.254689042448174,STABLE,2,VIEW_002,45.0000854391421,-0.0014232126197375153,0.9999765201645407,498,0.9979959919839679,0.23288377827541956,1,0,
226,9.295820993747943,MOVING,2,VIEW_002,45.98073473145898,-0.011948098783512936,0.9999677970236267,447,0.9824175824175824,0.23381750746819724,1,0,MOVEMENT_STARTED
227,9.336952945047713,MOVING,2,VIEW_002,45.991886319090064,0.0046664338105348166,0.999979564047467,460,1.0,0.2320813961775322,1,0,
228,9.378084896347483,MOVING,2,VIEW_002,46.04000995193221,-0.000866072057387191,1.0001966913223197,439,0.9909706546275395,0.22660728052827406,1,0,
229,9.419216847647252,MOVING,2,VIEW_002,45.01751672111632,0.0017895724210936072,0.9999475580687757,427,0.9907192575406032,0.21553615083218913,1,0,
230,9.460348798947022,MOVING,2,VIEW_002,45.98139180709245,0.0015105831951538213,0.9998207336432371,447,0.9738562091503268,0.208736138011236,1,0,
231,9.501480750246792,MOVING,2,VIEW_002,46.001208965734904,0.0012799613531983384,1.0001828895357892,425,0.9953161592505855,0.1977134637177541,1,0,
232,9.542612701546561,MOVING,2,VIEW_002,44.96101221039584,-0.002853930158450455,1.000109924740784,382,0.9204819277108434,0.1878079178272398,1,0,
233,9.583744652846331,MOVING,2,VIEW_002,45.977608117707035,0.012783890899795255,0.9998746443358987,366,0.9838709677419355,0.18019299816710327,1,0,
234,9.6248766041461,MOVING,2,VIEW_002,45.993716127251396,0.0017096658531049163,0.9998982161581592,346,0.9611111111111111,0.17099189359983594,1,0,
235,9.66600855544587,MOVING,2,VIEW_002,46.00907180039944,-0.009578090072138444,1.0000109989466377,325,0.9789156626506024,0.16129977806624513,1,0,
236,9.70714050674564,MOVING,2,VIEW_002,44.93085671104997,-0.014136452247132645,1.0001986328870984,318,0.9845201238390093,0.15364220102788353,1,0,
237,9.74827245804541,MOVING,2,VIEW_002,46.068976546731804,-0.0010325168844020293,0.9998137981658817,310,0.9422492401215805,0.14672563332621377,1,0,
238,9.78940440934518,MOVING,2,VIEW_002,45.96222221388451,0.0038699389440255,1.000096436610243,279,0.9823943661971831,0.141427207877022,1,0,
239,9.830536360644949,MOVING,2,VIEW_002,44.94474623077405,-0.009020236253848322,1.0002140460386884,279,0.9653979238754326,0.1394598260258031,1,0,
240,9.871668311944719,MOVING,2,VIEW_002,46.008750362254005,-0.0013151826302456972,0.9998466039770141,271,0.9713261648745519,0.15046819773187933,1,0,
241,9.912800263244488,MOVING,2,VIEW_002,45.99419163998865,0.00582120502513739,1.000045940065193,287,0.9828767123287672,0.15595585033329984,1,0,
242,9.953932214544258,MOVING,2,VIEW_002,46.00002874962066,0.0005296906735849636,1.0000753065941645,270,0.9818181818181818,0.1529833574590212,1,0,
243,9.995064165844028,MOVING,2,VIEW_002,45.03563598855681,-0.0038322753680847563,1.0000322530403283,244,0.9312977099236641,0.15499249861046685,1,0,
244,10.036196117143797,MOVING,2,VIEW_002,45.93126330268939,0.006475338765612086,0.9999097341515805,254,0.951310861423221,0.15549626957585475,1,0,
245,10.077328068443567,MOVING,2,VIEW_002,45.97128261909245,0.004001423055400393,1.0000523311220786,228,0.926829268292683,0.1472724314718483,1,0,
246,10.118460019743337,MOVING,2,VIEW_002,44.92222112475884,-0.006010081822880547,1.0000302305683806,225,0.9414225941422594,0.14945218105760127,1,0,
247,10.159591971043106,MOVING,2,VIEW_002,46.09459898931161,-0.008012041378764243,0.9999992897542944,207,0.9672897196261683,0.151944494248033,1,0,
248,10.200723922342876,MOVING,2,VIEW_002,46.001076386649416,-0.011044744785290925,1.0000787489206633,201,0.9571428571428572,0.15492910800664964,1,0,
249,10.241855873642645,MOVING,2,VIEW_002,45.9835630982329,0.02100913093488797,1.0003337657288893,199,0.9386792452830188,0.15505726582257387,1,0,
250,10.282987824942415,MOVING,2,VIEW_002,45.02144165989594,-0.0022242721036396687,1.0000057464145802,196,0.937799043062201,0.15292754879247988,1,0,
251,10.324119776242185,MOVING,2,VIEW_002,46.022327437177715,-0.006909069228921766,1.0000828750585138,199,0.9299065420560748,0.14990410273515678,1,0,
252,10.365251727541954,MOVING,2,VIEW_002,0.02107391057546579,0.0005140209450216022,1.0000203408160084,211,0.9461883408071748,0.01692522926067842,0,1,
253,10.406383678841724,MOVING,2,VIEW_002,0.0014212455937972226,-0.0035672514117116062,0.9999938231524245,219,0.9563318777292577,0.01040292128304079,0,1,
254,10.447515630141494,MOVING,2,VIEW_002,0.016024429525138016,-0.00044608763660991513,0.9999894622188324,219,0.9605263157894737,0.012390709872316764,0,1,
255,10.488647581441263,MOVING,2,VIEW_002,0.0233161758449172,0.0008341171241273471,0.9999885144831495,216,0.9515418502202643,0.011291065493159383,0,1,
256,10.529779532741033,MOVING,2,VIEW_002,0.014444731420020696,-0.0020821528514420387,0.999995849186746,218,0.9646017699115044,0.009618736202632497,0,1,
257,10.570911484040803,MOVING,2,VIEW_002,0.01583956946118356,-5.0314750149498345e-05,0.9999677332266668,218,0.960352422907489,0.01160609807713055,0,1,
258,10.612043435340572,MOVING,2,VIEW_002,0.014672585143607603,-0.001767297718526957,1.0000223214700203,221,0.9608695652173913,0.007385800176761285,0,1,
259,10.653175386640342,MOVING,2,VIEW_002,0.011556748555177116,-0.0020578638688973153,1.0000185138803814,218,0.9819819819819819,0.007377195420993889,0,1,
260,10.694307337940112,MOVING,2,VIEW_002,0.03260426500019451,-0.002630227523534765,1.0000181418488197,216,0.9473684210526315,0.009762877829180757,0,1,
261,10.735439289239881,MOVING,2,VIEW_002,0.03707692105900955,0.001017052056125167,0.9999860745188748,223,1.0,0.007821219778350366,0,1,
262,10.776571240539651,MOVING,2,VIEW_002,0.04148910006425367,0.00415785020481794,0.9999530796341205,220,0.9777777777777777,0.008649111005921091,0,1,
263,10.81770319183942,STABLE,1,VIEW_001,0.024700108549446095,-0.0007763822106884899,0.9999360581462228,221,0.9866071428571429,0.005202801380775358,0,1,RETURN_TO_KNOWN_VIEW
264,10.85883514313919,STABLE,1,VIEW_001,0.03281151185577155,-0.002061829150207035,0.9999235475152671,220,1.0,0.010428467683369644,0,1,
265,10.89996709443896,STABLE,1,VIEW_001,0.017621283770038514,-0.001622417665885068,0.9999728943180698,217,0.9954128440366973,0.0071566370029248864,0,1,
266,10.94109904573873,STABLE,1,VIEW_001,0.015640777751614734,-0.0028145307188134124,1.0000144416066314,215,1.0,0.0052026286966046,0,1,
267,10.9822309970385,STABLE,1,VIEW_001,0.006409476768230416,-0.0020435198134998666,1.0000008047861488,219,1.0,0.005106993801910041,0,1,
268,11.023362948338269,STABLE,1,VIEW_001,0.004265835735350917,-0.0006134432076595592,0.9999997497585275,219,1.0,0.0041859924826378805,0,1,
269,11.064494899638039,STABLE,1,VIEW_001,0.0050699778709635,0.0005491039715422094,0.9999847901359934,222,1.0,0.0049783855095792435,0,1,
270,11.105626850937808,STABLE,1,VIEW_001,0.0208118565389202,0.004077142761654075,0.9999547304662684,223,1.0,0.004820756634763381,0,1,
271,11.146758802237578,STABLE,1,VIEW_001,0.020713491886338187,0.0031923330494735714,0.9999572517527027,226,1.0,0.006335205821585336,0,1,
272,11.187890753537348,STABLE,1,VIEW_001,0.02662370722289202,0.00563182685560453,0.9999568194992096,227,1.0,0.0030577740898247068,0,1,
273,11.229022704837117,STABLE,1,VIEW_001,0.020016546452320236,0.003017565290589742,0.9999691767363365,221,0.9692982456140351,0.006601303664117703,0,1,
274,11.270154656136887,STABLE,1,VIEW_001,0.015791699010851666,0.0009143944352768805,0.9999535759110378,220,0.9691629955947136,0.0051198645766776475,0,1,
275,11.311286607436656,STABLE,1,VIEW_001,0.00527863758226406,-0.0005219083711370228,0.999977137903587,219,0.948051948051948,0.005804666138341085,0,1,
276,11.352418558736426,STABLE,1,VIEW_001,0.0107371132628619,0.00018330829714256243,0.9999589137038474,217,0.9601769911504425,0.010947784297939094,0,1,
277,11.393550510036196,STABLE,1,VIEW_001,0.01095226344746743,-7.84076954395576e-06,1.000018543586107,217,0.9393939393939394,0.006605398004273593,0,1,
278,11.434682461335965,STABLE,1,VIEW_001,0.009845367163516777,0.00026056825983151235,0.999985995464108,214,0.9427312775330396,0.00580982773860755,0,1,
279,11.475814412635735,STABLE,1,VIEW_001,0.005287528196498509,-0.0007424580695108296,1.000010589104147,217,0.9644444444444444,0.004676872512688143,0,1,
280,11.516946363935505,STABLE,1,VIEW_001,0.010764554830980795,0.003487154203179105,0.999978754421893,217,0.9601769911504425,0.005900978101644555,0,1,
281,11.558078315235274,STABLE,1,VIEW_001,0.025316051443416716,0.0036614778940969057,0.9999411188424746,208,0.9285714285714286,0.00568092222655634,0,1,
282,11.599210266535044,STABLE,1,VIEW_001,0.0022485746677599595,-0.0006185621933531213,1.0000018299449052,203,0.9311926605504587,0.003950469740729675,0,1,
283,11.640342217834814,STABLE,1,VIEW_001,0.016267515573547938,0.0006771550275872336,0.999953144583142,207,0.9078947368421053,0.006357505965349103,0,1,
284,11.681474169134583,STABLE,1,VIEW_001,0.008948470177002532,-0.00151000214772493,0.9999982922985019,202,0.9140271493212669,0.007594369376846718,0,1,
285,11.722606120434353,STABLE,1,VIEW_001,0.007767556951988801,-0.0009241146228965881,0.9999821899869278,205,0.9151785714285714,0.004237252965247055,0,1,
286,11.763738071734123,STABLE,1,VIEW_001,0.029329053053105934,-0.005316399203182699,0.9999688083501506,207,0.9078947368421053,0.006241492646326483,0,1,
287,11.804870023033892,STABLE,1,VIEW_001,0.010192899739473568,-0.001244793737841917,1.0000035385286103,203,0.90625,0.008366013071895426,0,1,
288,11.846001974333662,STABLE,1,VIEW_001,0.005480884264260355,0.0006780429853930191,0.9999805623087663,208,0.9244444444444444,0.0113192980125853,0,1,
289,11.887133925633432,STABLE,1,VIEW_001,0.005122699319344359,0.0011346941021865078,1.000000814962076,205,0.9234234234234234,0.008528032535170354,0,1,
290,11.928265876933201,STABLE,1,VIEW_001,0.004425489771131452,-0.0008765168636282056,0.9999908819219036,207,0.9241071428571429,0.007245745303337774,0,1,
291,11.969397828232971,STABLE,1,VIEW_001,0.01330708526388106,-0.00184492103463446,0.9999885206939079,209,0.9372197309417041,0.007938648728280762,0,1,
292,12.01052977953274,STABLE,1,VIEW_001,0.007934110748226817,-0.0005463657479493881,0.9999812862775584,204,0.9357798165137615,0.00833689522236562,0,1,
293,12.05166173083251,STABLE,1,VIEW_001,0.015815562383968938,-0.00039452654689682684,0.9999574814632812,206,0.9363636363636364,0.005435955317277209,0,1,
294,12.09279368213228,STABLE,1,VIEW_001,0.03275489742520519,0.002196995503644456,1.0000060802758144,207,0.9324324324324325,0.014043147060533815,0,1,
295,12.13392563343205,STABLE,1,VIEW_001,0.019148638125408145,0.0009468442694360161,0.9999707412171855,202,0.9308755760368663,0.008557436918990705,0,1,
296,12.17505758473182,STABLE,1,VIEW_001,0.012496176571366343,5.8557329247131365e-05,0.999991357659425,204,0.9315068493150684,0.008585846010839164,0,1,
297,12.216189536031589,STABLE,1,VIEW_001,0.012347905323935503,0.00113356253720626,0.9999851784372915,204,0.9315068493150684,0.006431962287952727,0,1,
298,12.257321487331359,STABLE,1,VIEW_001,0.017897542568280442,0.0015579524252274386,0.999965240606607,204,0.9488372093023256,0.006954501130728853,0,1,
299,12.298453438631128,STABLE,1,VIEW_001,0.02219487845577942,0.0019293663643675477,0.9999596991189336,207,0.9583333333333334,0.007215887400620757,0,1,
300,12.339585389930898,STABLE,1,VIEW_001,0.019845596181190594,0.002057677467079743,0.9999892569338338,205,0.9761904761904762,0.011385955660381275,0,1,
301,12.380717341230667,STABLE,1,VIEW_001,0.023550611619215393,0.0009041249950629549,0.9999560385019006,232,1.0,0.007653770644220033,0,1,
302,12.421849292530437,STABLE,1,VIEW_001,0.01862847806911113,-0.0029366558532213875,0.9999792518818879,228,0.991304347826087,0.007687135255393862,0,1,
303,12.462981243830207,STABLE,1,VIEW_001,0.015474142905505982,0.0001397414766057055,0.9999667394188041,220,0.9777777777777777,0.008509083965980267,0,1,
304,12.504113195129976,STABLE,1,VIEW_001,0.004382303834771442,0.000761025774570529,0.9999747842380156,215,0.9598214285714286,0.007981836444990495,0,1,
305,12.545245146429746,STABLE,1,VIEW_001,0.005286974211042572,6.611825343199565e-05,1.000004272580479,221,0.9692982456140351,0.006665947220308311,0,1,
306,12.586377097729516,STABLE,1,VIEW_001,0.003633786213331321,-0.000730539624599922,0.9999946789964336,216,0.9557522123893806,0.007629088494105927,0,1,
307,12.627509049029285,STABLE,1,VIEW_001,0.006839237892805999,-0.0008068949367354201,0.9999919658060573,212,0.954954954954955,0.008882800987900296,0,1,
308,12.668641000329055,STABLE,1,VIEW_001,0.012650383738745332,0.0006307887430776139,0.9999654198519944,221,0.973568281938326,0.0077492995745563975,0,1,
309,12.709772951628825,STABLE,1,VIEW_001,0.003234886697830077,0.000685164914595733,0.9999697149367232,220,0.9649122807017544,0.007853001116520772,0,1,
310,12.750904902928594,STABLE,1,VIEW_001,0.01258639327827055,-0.0018389157959909502,0.9999971831196326,207,0.9241071428571429,0.011942665244228956,0,1,
311,12.792036854228364,STABLE,1,VIEW_001,0.0092640472250593,0.000342673741704638,0.9999863084679916,223,0.9955357142857143,0.007367407419705636,0,1,
312,12.833168805528134,STABLE,1,VIEW_001,0.005880167712625199,-0.0008326854217124218,0.9999838631311746,221,0.9954954954954955,0.01457572235137828,0,1,
313,12.874300756827903,STABLE,1,VIEW_001,0.009530319024815713,0.0010622339795860129,0.9999729383905368,217,1.0,0.0051920131813220334,0,1,
314,12.915432708127673,STABLE,1,VIEW_001,0.03821789973328667,-0.004162113406969576,0.9999774238230158,217,1.0,0.005926344010159447,0,1,
315,12.956564659427443,STABLE,1,VIEW_001,0.018022131030563063,0.0008243031985037151,0.9999649009529883,217,1.0,0.00619148794900737,0,1,
316,12.997696610727212,STABLE,1,VIEW_001,0.009464635114435639,0.0010188846393978036,0.9999979498602857,218,1.0,0.006233270391965638,0,1,
317,13.038828562026982,STABLE,1,VIEW_001,0.006558742815666942,0.0005373342430729312,0.9999909099561799,216,1.0,0.0055608351212386555,0,1,
318,13.079960513326752,STABLE,1,VIEW_001,0.00862941750198445,0.00027558170044278613,1.000001746700736,220,1.0,0.005955122858126979,0,1,
319,13.121092464626521,STABLE,1,VIEW_001,0.021828409475669882,0.0017334667587497867,1.000012391957653,222,1.0,0.005133333886643372,0,1,
320,13.16222441592629,STABLE,1,VIEW_001,0.017653006581167082,0.0016280529035371057,1.0000112698886603,221,1.0,0.0053284862368188435,0,1,
321,13.20335636722606,STABLE,1,VIEW_001,0.024470050055918603,0.0020376560580408773,1.0000333138239386,218,1.0,0.0036187377577105674,0,1,
322,13.24448831852583,STABLE,1,VIEW_001,0.022077585157899406,0.0017856263189499817,1.0000114392413635,213,0.9681818181818181,0.0032950706738710026,0,1,
323,13.2856202698256,STABLE,1,VIEW_001,0.015322266306411706,0.0009795746210393163,0.9999930623638509,210,0.9502262443438914,0.003602257636122178,0,1,
324,13.32675222112537,STABLE,1,VIEW_001,0.009941101172278389,-0.00021650820929791488,0.9999957057815644,210,0.9417040358744395,0.009999335868103405,0,1,
325,13.36788417242514,STABLE,1,VIEW_001,0.045400643295874975,0.010079513216215119,0.9999756488525156,207,0.9409090909090909,0.007602242059373054,0,1,
326,13.409016123724909,STABLE,1,VIEW_001,0.014649676966575794,0.0003620999249426586,1.0000404622799766,202,0.926605504587156,0.003216675244467319,0,1,
327,13.450148075024678,STABLE,1,VIEW_001,0.01292669751445866,-0.0008422117793914505,1.0000359774695826,194,0.9023255813953488,0.0036856260583723478,0,1,
328,13.491280026324448,STABLE,1,VIEW_001,0.014902852401081976,0.002363421672487224,1.0000351568147356,196,0.8990825688073395,0.0038599622304771,0,1,
329,13.532411977624218,STABLE,1,VIEW_001,0.00712072399138174,0.0011697101248295996,0.9999886233669639,202,0.9223744292237442,0.005067946174343989,0,1,
330,13.573543928923987,STABLE,1,VIEW_001,0.01677926166358153,0.0021159279735304777,0.999963761133651,214,0.9727272727272728,0.004835288892947119,0,1,
331,13.614675880223757,STABLE,1,VIEW_001,0.017398119323714743,0.0016401693740702309,0.9999672660256067,213,0.9681818181818181,0.005009587528741834,0,1,
332,13.655807831523527,STABLE,1,VIEW_001,0.01054011283788943,0.0020560188814132013,1.0000070811816366,209,0.9587155963302753,0.006980962144259383,0,1,
333,13.696939782823296,STABLE,1,VIEW_001,0.007385028839376423,0.0009157667052821811,1.0000085319898584,212,0.9814814814814815,0.0019755709856688094,0,1,
334,13.738071734123066,STABLE,1,VIEW_001,0.005489217765942969,0.0005874297780598391,0.9999941846159042,203,0.9485981308411215,0.0025608141479793642,0,1,
335,13.779203685422836,STABLE,1,VIEW_001,0.010189708490900585,0.001426423711880639,1.0000037265353554,207,0.9627906976744186,0.004415798931741875,0,1,
336,13.820335636722605,STABLE,1,VIEW_001,0.028316300325709424,0.0005592038293401157,0.9999989992940804,216,0.9953917050691244,0.008767778414327347,0,1,
337,13.861467588022375,STABLE,1,VIEW_001,0.04003112175401267,0.0019212552522540067,1.000077071122622,217,1.0,0.005647982537317769,0,1,
338,13.902599539322145,STABLE,1,VIEW_001,0.026920562327449424,-0.00017462723042264636,1.0000364219230682,211,1.0,0.006295389467568577,0,1,
339,13.943731490621914,STABLE,1,VIEW_001,0.015124583197783696,0.0007555040388741221,1.0000113839094396,209,1.0,0.006029871310179402,0,1,
340,13.984863441921684,STABLE,1,VIEW_001,0.013198042033000679,-0.0016836752607085176,0.9999926791455523,210,0.9905660377358491,0.007353917662682603,0,1,
341,14.025995393221454,STABLE,1,VIEW_001,0.023803933173062893,0.004693299076100805,0.9999765220157812,209,0.9587155963302753,0.00673539005502851,0,1,
342,14.067127344521223,STABLE,1,VIEW_001,0.03121682534189198,0.005808762069237714,0.9999949757052856,208,0.9497716894977168,0.00855349983814338,0,1,
343,14.108259295820993,STABLE,1,VIEW_001,0.048277088257227714,0.006456588288811156,0.9999975492127134,202,0.9395348837209302,0.014504425219600485,0,1,
344,14.149391247120763,STABLE,1,VIEW_001,0.02982246195949656,0.0037473198131969523,1.0000203215504158,208,0.9411764705882353,0.010652689939080058,0,1,
345,14.190523198420532,STABLE,1,VIEW_001,0.02376723437488653,0.0018860657141976731,1.0000447599158824,204,0.9444444444444444,0.00680178946407377,0,1,
346,14.231655149720302,STABLE,1,VIEW_001,0.01094788881385196,0.00196091054280648,1.00000104717024,201,0.9305555555555556,0.006801817691365966,0,1,
347,14.272787101020072,STABLE,1,VIEW_001,0.007516751796028162,-0.0028245239467982303,1.0000020201609094,207,0.9324324324324325,0.00550269117286999,0,1,
348,14.313919052319841,STABLE,1,VIEW_001,0.011756051944367548,-0.00359482860280293,0.9999555408960726,200,0.9216589861751152,0.012417744379631744,0,1,
