frame,timestamp_seconds,status,method,matched_points,inlier_count,inlier_ratio,reason,camera_dx_pixels,camera_dy_pixels,camera_translation_pixels,camera_rotation_deg,camera_scale,H00,H01,H02,H10,H11,H12
37,1.4991896272285252,TRACKED,LK_OPTICAL_FLOW,258,258,1.0,LK_ACCEPTED,-0.00368472952538923,-0.013058740358076193,0.013568637787741372,0.0005514328381176307,1.0000294063375743,1.0000294062912591,-9.624601644583481e-06,-0.01788494714189207,9.624601644583483e-06,1.0000294062912587,-0.03333350521478137
38,1.5397082658022692,TRACKED,LK_OPTICAL_FLOW,258,258,1.0,LK_ACCEPTED,-0.005313062101890864,-0.010153384771228957,0.011459487388673766,-4.494457427479912e-05,1.0000239002366242,1.0000239002363167,7.84449550084088e-07,-0.020985749128612237,-7.844495500840901e-07,1.0000239002363163,-0.021123450490935322
39,1.5802269043760129,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.005285777467975095,-0.010176644627733822,0.011467499261832846,-4.4495889728679e-05,1.0000238441645488,1.0000238441642473,7.766182967426226e-07,-0.02091881936875472,-7.766182967426247e-07,1.0000238441642468,-0.021124807756255068
40,1.6207455429497568,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.005280098692537649,-0.010199296786822742,0.011484994433983436,-4.170828475746735e-05,1.0000239139785667,1.0000239139783018,7.279643024835333e-07,-0.020934467670965202,-7.279643024835354e-07,1.0000239139783014,-0.021212109217878056
41,1.6612641815235007,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.005258136888187437,-0.01024112600339322,0.0115121095092209,-3.7310617986433396e-05,1.0000239317232396,1.0000239317230275,6.512087139907901e-07,-0.020887019808458394,-6.512087139907921e-07,1.000023931723027,-0.021311579479451438
42,1.7017828200972447,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.005187681776988029,-0.010262944559997322,0.01149956839454735,-3.072598377406334e-05,1.0000238358164382,1.0000238358162943,5.362823651950673e-07,-0.020700019740589104,-5.362823651950693e-07,1.0000238358162938,-0.02136091566733397
43,1.7423014586709886,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.0051688505382117,-0.010269062317149746,0.011496549776340565,-2.8676510172169482e-05,1.0000238205890062,1.000023820588881,5.005114426793558e-07,-0.02065427291446117,-5.005114426793578e-07,1.0000238205888807,-0.02138261765655555
44,1.7828200972447326,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.005151451646611349,-0.010272946767770463,0.011492209942427105,-2.6214658335264175e-05,1.0000237833641612,1.0000237833640564,4.575429818882727e-07,-0.02059242527395701,-4.5754298188827474e-07,1.0000237833640562,-0.021396134006310616
45,1.8233387358184765,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.005117061963460401,-0.010236967335856662,0.011444641688287556,-3.979188914608041e-05,1.0000236505291928,1.0000236505289517,6.945159064678944e-07,-0.020586768127620936,-6.945159064678965e-07,1.0000236505289513,-0.021144731052301136
46,1.8638573743922204,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.005117041794278521,-0.010235937602487866,0.011443711606223664,-4.0130051574750184e-05,1.0000236587648368,1.0000236587645916,7.00418099609532e-07,-0.020594851820708575,-7.004180996095342e-07,1.0000236587645912,-0.021143877022491025
