frame,timestamp_seconds,status,method,matched_points,inlier_count,inlier_ratio,reason,camera_dx_pixels,camera_dy_pixels,camera_translation_pixels,camera_rotation_deg,camera_scale,H00,H01,H02,H10,H11,H12
67,2.7147487844408427,TRACKED,LK_OPTICAL_FLOW,343,343,1.0,LK_ACCEPTED,-0.002496534778288151,-0.012628426146818583,0.012872833132020842,0.0014478458535424447,1.0000165368186689,1.0000165364993854,-2.5270095083043635e-05,-0.0009502487451001324,2.5270095083043642e-05,1.0000165364993843,-0.03673880670443497
68,2.755267423014587,TRACKED,LK_OPTICAL_FLOW,343,343,1.0,LK_ACCEPTED,-0.002500884775599843,-0.012643250364021696,0.012888219598849247,0.0014408858068812591,1.0000164836933623,1.000016483377141,-2.5148616007924063e-05,-0.0009789104619939894,2.514861600792407e-05,1.0000164833771397,-0.03665038563608083
69,2.7957860615883305,TRACKED,LK_OPTICAL_FLOW,343,343,1.0,LK_ACCEPTED,-0.0026020946070275386,-0.012680943491204744,0.012945162191762982,0.001439504348876008,1.0000166300571636,1.0000166297415485,-2.512450829708123e-05,-0.0011853652153867615,2.512450829708124e-05,1.0000166297415471,-0.03674290474401576
70,2.8363047001620747,TRACKED,LK_OPTICAL_FLOW,343,343,1.0,LK_ACCEPTED,-0.002572126165887312,-0.01265765478439107,0.012916348464409758,0.001439122786169659,1.000016580408652,1.0000165800932042,-2.5117847413763364e-05,-0.0011268190579988985,2.5117847413763378e-05,1.0000165800932028,-0.036691521866542634
71,2.8768233387358184,TRACKED,LK_OPTICAL_FLOW,343,343,1.0,LK_ACCEPTED,-0.0025861451958917314,-0.012590620022251642,0.012853476553795,0.0014227528001782297,1.0000165758713724,1.0000165755630601,-2.4832132409937106e-05,-0.001275081997665405,2.483213240993712e-05,1.0000165755630586,-0.03643945503274912
72,2.9173419773095626,TRACKED,LK_OPTICAL_FLOW,343,343,1.0,LK_ACCEPTED,-0.002873852764764706,-0.013778045051367371,0.014074571224412297,0.000950915151947161,1.0000155120614362,1.0000155119237106,-1.659685775530182e-05,-0.004834992217111084,1.6596857755301823e-05,1.000015511923709,-0.03184575739507799
73,2.9578606158833063,TRACKED,LK_OPTICAL_FLOW,342,342,1.0,LK_ACCEPTED,-0.002947670578805628,-0.01346243300383776,0.013781359302477258,0.0009981544567758838,1.0000181353430422,1.0000181351912925,-1.742139765060643e-05,-0.006191922133711865,1.7421397650606434e-05,1.0000181351912911,-0.033317019319950056
74,2.9983792544570504,TRACKED,LK_OPTICAL_FLOW,342,342,1.0,LK_ACCEPTED,-0.002904153175109059,-0.013542853729518356,0.013850739792647369,0.000980537835224075,1.0000182576347543,1.0000182574883139,-1.7113926118309988e-05,-0.006374261159218161,1.711392611830999e-05,1.0000182574883123,-0.03325936083511581
75,3.038897893030794,TRACKED,LK_OPTICAL_FLOW,341,341,1.0,LK_ACCEPTED,-0.0029010641259219483,-0.013532551355808664,0.013840018759391556,0.0009822902887924932,1.0000182957186179,1.0000182955716532,-1.7144513414409647e-05,-0.006380863545035958,1.7144513414409647e-05,1.0000182955716517,-0.033286914333816364
76,3.0794165316045383,TRACKED,LK_OPTICAL_FLOW,341,341,1.0,LK_ACCEPTED,-0.002920606737120579,-0.01354445599315568,0.013855765293315447,0.0009814832592464774,1.0000182889629958,1.0000182888162727,-1.7130427718247187e-05,-0.0064028438468638794,1.7130427718247187e-05,1.0000182888162712,-0.0332865615429844
77,3.119935170178282,TRACKED,LK_OPTICAL_FLOW,341,341,1.0,LK_ACCEPTED,-0.0028693272365671874,-0.013521418359800919,0.01382251038166612,0.000989100237103927,1.0000183225891834,1.0000183224401742,-1.726337207274157e-05,-0.00630927035304082,1.7263372072741575e-05,1.0000183224401724,-0.033364747769114904
78,3.1604538087520258,TRACKED,LK_OPTICAL_FLOW,339,339,1.0,LK_ACCEPTED,-0.00293614200279535,-0.013562583227610503,0.013876764524428625,0.0009887178224694353,1.000018400521964,1.0000184003730699,-1.7256698900808472e-05,-0.006429165295151478,1.7256698900808475e-05,1.000018400373068,-0.033439049596800434
79,3.20097244732577,TRACKED,LK_OPTICAL_FLOW,339,339,1.0,LK_ACCEPTED,-0.0029291136114579785,-0.013531679903564964,0.013845073765111269,0.0009891290710814825,1.0000184323252272,1.0000184321762093,-1.7263877224241757e-05,-0.0064390453178579015,1.7263877224241764e-05,1.0000184321762078,-0.03342800590677535
80,3.2414910858995136,TRACKED,LK_OPTICAL_FLOW,339,339,1.0,LK_ACCEPTED,-0.0029342095388074085,-0.013561485058801281,0.013875282433799997,0.0009928026610137634,1.0000184276485045,1.0000184274983777,-1.732799456469323e-05,-0.006410371109490409,1.7327994564693238e-05,1.000018427498376,-0.03349660080077046
81,3.282009724473258,TRACKED,LK_OPTICAL_FLOW,339,339,1.0,LK_ACCEPTED,-0.0029541839834337225,-0.013565332333655533,0.013883279307515808,0.0009911067304405206,1.0000185215740476,1.0000185214244333,-1.7298396071589987e-05,-0.006504665506364402,1.7298396071589994e-05,1.0000185214244317,-0.03352658954669699
82,3.3225283630470015,TRACKED,LK_OPTICAL_FLOW,339,339,1.0,LK_ACCEPTED,-0.0029913610746916675,-0.01372244951517132,0.014044709387367404,0.001007181723050425,1.0000187408574686,1.0000187407029615,-1.7578966670969115e-05,-0.00654750696795424,1.7578966670969122e-05,1.00001874070296,-0.03396852560535036
83,3.3630470016207457,TRACKED,LK_OPTICAL_FLOW,340,340,1.0,LK_ACCEPTED,-0.0029817622456675963,-0.013673207477665983,0.013994552826617563,0.0010053241458678366,1.0000186940629467,1.000018693909009,-1.7546544404366918e-05,-0.006523522697312973,1.7546544404366925e-05,1.0000186939090074,-0.033876072220059374
84,3.4035656401944894,TRACKED,LK_OPTICAL_FLOW,340,340,1.0,LK_ACCEPTED,-0.002544569495057658,-0.014076278659729269,0.014304420813913704,0.000949717959931122,1.0000155881047479,1.0000155879673687,-1.6575963749194117e-05,-0.004564406011378743,1.6575963749194124e-05,1.0000155879673671,-0.03216711979542773
